Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
TNMD		1	1	16	6.3%	No
ID1		1	1	16	6.3%	No
ERBB3		1	1	16	6.3%	Yes
UBR3		1	1	16	6.3%	No
SMIM35		1	1	16	6.3%	No
DDR1		1	1	16	6.3%	Yes
CACNB2		1	1	16	6.3%	No
EPRS1		1	1	16	6.3%	No
CEMIP2		3	1	16	6.3%	No
ZSCAN9		1	1	16	6.3%	No
ASXL1		1	1	16	6.3%	Yes
SETMAR		2	2	16	12.5%	No
REPS1		1	1	16	6.3%	No
AK8		1	1	16	6.3%	No
ZNF214		1	1	16	6.3%	No
MAGEF1		1	1	16	6.3%	No
PCDH9		1	1	16	6.3%	No
SRSF6		1	1	16	6.3%	No
ZNF215		1	1	16	6.3%	No
SFSWAP		1	1	16	6.3%	No
TET2		1	1	16	6.3%	Yes
DPRX		1	1	16	6.3%	No
ERCC5		1	1	16	6.3%	Yes
ERCC4		1	1	16	6.3%	Yes
ERCC3		1	1	16	6.3%	Yes
SLAMF7		1	1	16	6.3%	No
CALCB		1	1	16	6.3%	No
BNC2		1	1	16	6.3%	No
TRPM4		1	1	16	6.3%	No
CATSPERG		1	1	16	6.3%	No
CHST14		1	1	16	6.3%	No
SRSF2		1	1	16	6.3%	Yes
RAET1G		1	1	16	6.3%	No
IRAG1		1	1	16	6.3%	No
ERN1		2	2	16	12.5%	No
SFTPC		1	1	16	6.3%	No
ZNF112		1	1	16	6.3%	No
ZNF236		2	2	16	12.5%	No
RASGEF1C		1	1	16	6.3%	No
ERH		1	1	16	6.3%	No
TFG		1	1	16	6.3%	Yes
SLC4A5		1	1	16	6.3%	No
ABCA7		1	1	16	6.3%	No
PRND		1	1	16	6.3%	No
NEK9		1	1	16	6.3%	No
ITSN1		2	2	16	12.5%	No
SH3GL1		1	1	16	6.3%	Yes
MAP3K12		1	1	16	6.3%	No
CBLC		1	1	16	6.3%	Yes
LAMC3		1	1	16	6.3%	No
SCG5		1	1	16	6.3%	Yes
PCNT		2	2	16	12.5%	No
MIDEAS		1	1	16	6.3%	Yes
PCOLCE		1	1	16	6.3%	No
MFSD4B		1	1	16	6.3%	No
RTN3		1	1	16	6.3%	No
NUP62		1	1	16	6.3%	No
PCYT1A		1	1	16	6.3%	No
AHNAK2		3	3	16	18.8%	No
TTBK2		2	1	16	6.3%	No
RXYLT1		2	2	16	12.5%	No
PDE4A		1	1	16	6.3%	No
PDE4B		1	1	16	6.3%	No
SI		1	1	16	6.3%	No
SOCS4		2	2	16	12.5%	No
HS3ST5		1	1	16	6.3%	No
GBP6		1	1	16	6.3%	No
SNX32		1	1	16	6.3%	No
PDE3A		1	1	16	6.3%	No
PDE1B		1	1	16	6.3%	No
GAL3ST1		1	1	16	6.3%	No
IMMP1L		1	1	16	6.3%	No
STYXL1		1	1	16	6.3%	No
AFMID		1	1	16	6.3%	No
PDK4		1	1	16	6.3%	No
SKIL		1	1	16	6.3%	No
ENPP2		1	1	16	6.3%	No
SKIV2L		2	2	16	12.5%	No
SIM1		1	1	16	6.3%	No
STIL		1	1	16	6.3%	Yes
GDF5		2	1	16	6.3%	No
BAG3		1	1	16	6.3%	No
BAG4		1	1	16	6.3%	No
PEG3		1	1	16	6.3%	No
TBC1D16		1	1	16	6.3%	No
CLVS2		1	1	16	6.3%	No
DNAH12		1	1	16	6.3%	No
SLC26A4		3	2	16	12.5%	No
RFX6		1	1	16	6.3%	No
SLC47A2		2	2	16	12.5%	No
BAG5		1	1	16	6.3%	No
SPEG		2	2	16	12.5%	No
MAP1LC3C		1	1	16	6.3%	No
LZTR1		1	1	16	6.3%	Yes
ARHGAP35		1	1	16	6.3%	Yes
DNAJA2		1	1	16	6.3%	No
CNGB3		1	1	16	6.3%	No
MARCHF6		1	1	16	6.3%	No
AMIGO3		1	1	16	6.3%	No
SLC6A20		1	1	16	6.3%	No
RBFOX1		1	1	16	6.3%	No
PFAS		1	1	16	6.3%	No
SPAG7		1	1	16	6.3%	No
PUDP		1	1	16	6.3%	No
GTPBP6		1	1	16	6.3%	No
OR7E24		1	1	16	6.3%	No
FRG1BP		1	1	16	6.3%	No
ZBTB46		1	1	16	6.3%	No
CXCL1		1	1	16	6.3%	No
GCNT7		1	1	16	6.3%	No
GRM8		1	1	16	6.3%	No
GRM7		1	1	16	6.3%	No
CLTCL1		3	2	16	12.5%	Yes
VPS29		1	1	16	6.3%	No
GRM5		1	1	16	6.3%	No
GRM3		1	1	16	6.3%	Yes
OTUD4		2	1	16	6.3%	No
EVPLL		1	1	16	6.3%	No
FSTL3		1	1	16	6.3%	Yes
STAG1		1	1	16	6.3%	Yes
MROH8		1	1	16	6.3%	No
PNPLA4		2	1	16	6.3%	No
GRPR		2	2	16	12.5%	No
SMC1A		1	1	16	6.3%	Yes
RC3H1		2	2	16	12.5%	No
TMPRSS6		1	1	16	6.3%	No
CDC42BPB		1	1	16	6.3%	No
ACOT9		1	1	16	6.3%	No
PATZ1		1	1	16	6.3%	Yes
NR1D1		1	1	16	6.3%	No
AK9		1	1	16	6.3%	No
DGKG		1	1	16	6.3%	No
CD55		1	1	16	6.3%	No
GSPT1		1	1	16	6.3%	No
GSN		2	2	16	12.5%	No
CREB5		1	1	16	6.3%	No
KIF20B		1	1	16	6.3%	No
EFCAB5		1	1	16	6.3%	No
TTC30A		2	2	16	12.5%	No
ENTPD4		1	1	16	6.3%	No
SOX13		1	1	16	6.3%	No
DAPK3		1	1	16	6.3%	No
VCPIP1		2	2	16	12.5%	No
MSL2		1	1	16	6.3%	No
TMEM185B		1	1	16	6.3%	No
ODF4		1	1	16	6.3%	No
CENPQ		1	1	16	6.3%	No
RETREG2		2	2	16	12.5%	No
MAP3K19		1	1	16	6.3%	No
GSTA3		1	1	16	6.3%	No
SLFN13		1	1	16	6.3%	No
DKK3		1	1	16	6.3%	Yes
CCDC33		1	1	16	6.3%	No
ZNF543		1	1	16	6.3%	No
DAZL		1	1	16	6.3%	No
DAXX		2	1	16	6.3%	Yes
MROH2B		2	1	16	6.3%	No
AWAT1		1	1	16	6.3%	No
MED30		2	2	16	12.5%	No
DNAAF2		1	1	16	6.3%	No
KCNRG		1	1	16	6.3%	No
CPNE7		1	1	16	6.3%	No
MRM3		1	1	16	6.3%	No
INVS		2	1	16	6.3%	No
IGHV1-24		1	1	16	6.3%	No
TJP3		1	1	16	6.3%	No
MSH6		1	1	16	6.3%	Yes
TKTL1		1	1	16	6.3%	No
DSEL		1	1	16	6.3%	No
RNF220		1	1	16	6.3%	No
ZBTB11		1	1	16	6.3%	No
SLC25A36		1	1	16	6.3%	No
FA2H		1	1	16	6.3%	No
ELAC2		1	1	16	6.3%	No
RIF1		1	1	16	6.3%	No
CFAP221		1	1	16	6.3%	No
BLNK		1	1	16	6.3%	No
ZNF527		1	1	16	6.3%	No
FRAS1		5	3	16	18.8%	No
ECI1		1	1	16	6.3%	No
VPS13D		3	3	16	18.8%	No
EIF2AK1		1	1	16	6.3%	No
ZC3H12A		2	2	16	12.5%	No
DCT		1	1	16	6.3%	No
GTF2H3		1	1	16	6.3%	No
EPX		1	1	16	6.3%	No
ARID1A		1	1	16	6.3%	Yes
DNAJC17		2	1	16	6.3%	No
NADSYN1		1	1	16	6.3%	No
GUCY1A2		2	2	16	12.5%	No
FAM86C1P		1	1	16	6.3%	No
DCX		1	1	16	6.3%	No
DDIT3		1	1	16	6.3%	Yes
GUSB		1	1	16	6.3%	No
TRRAP		2	2	16	12.5%	Yes
ACRBP		1	1	16	6.3%	No
MTDH		1	1	16	6.3%	No
DMXL1		1	1	16	6.3%	No
MOGAT2		1	1	16	6.3%	No
ZPBP2		1	1	16	6.3%	No
DDX5		1	1	16	6.3%	Yes
DCDC1		1	1	16	6.3%	No
DDX3X		1	1	16	6.3%	Yes
GUCY1A1		1	1	16	6.3%	No
CFHR5		2	2	16	12.5%	No
METTL13		1	1	16	6.3%	No
NOP58		1	1	16	6.3%	No
GPR63		1	1	16	6.3%	No
PJVK		1	1	16	6.3%	No
LGALS7B		1	1	16	6.3%	No
CASD1		1	1	16	6.3%	No
NAA15		1	1	16	6.3%	No
ACTRT3		1	1	16	6.3%	No
RTL3		1	1	16	6.3%	No
DHX15		1	1	16	6.3%	No
GPR137C		1	1	16	6.3%	No
PPARGC1B		1	1	16	6.3%	No
PGBD1		1	1	16	6.3%	No
RPSAP58		1	1	16	6.3%	No
MAK16		1	1	16	6.3%	No
TMEM72		1	1	16	6.3%	No
NEB		7	1	16	6.3%	No
CEP290		1	1	16	6.3%	No
C3ORF49		1	1	16	6.3%	No
NT5DC2		1	1	16	6.3%	No
NRK		1	1	16	6.3%	No
NDUFC2		1	1	16	6.3%	No
CLEC17A		2	2	16	12.5%	No
SRRM4		1	1	16	6.3%	No
IFT74		1	1	16	6.3%	No
C11ORF52		1	1	16	6.3%	No
FREM1		2	1	16	6.3%	No
FIP1L1		1	1	16	6.3%	Yes
TWNK		1	1	16	6.3%	No
IFITM3		1	1	16	6.3%	No
NSA2		1	1	16	6.3%	No
CFDP1		2	1	16	6.3%	No
SEC24B		1	1	16	6.3%	No
SH3KBP1		1	1	16	6.3%	No
UNC13D		2	2	16	12.5%	No
WDR33		1	1	16	6.3%	No
ZNF493		1	1	16	6.3%	No
ZNF850		1	1	16	6.3%	No
D2HGDH		1	1	16	6.3%	No
NEK1		1	1	16	6.3%	No
GSPT2		1	1	16	6.3%	No
IDE		1	1	16	6.3%	No
ZNF418		1	1	16	6.3%	No
BRWD1		1	1	16	6.3%	No
ZGRF1		1	1	16	6.3%	No
PLEKHO2		1	1	16	6.3%	No
NWD1		2	2	16	12.5%	No
OR10H5		1	1	16	6.3%	No
NEFH		1	1	16	6.3%	No
CAMK2A		1	1	16	6.3%	No
IDH3A		1	1	16	6.3%	No
ZNF799		1	1	16	6.3%	No
PPM1J		1	1	16	6.3%	No
ARL16		1	1	16	6.3%	No
TMEM163		1	1	16	6.3%	No
IFI16		1	1	16	6.3%	No
IDS		1	1	16	6.3%	No
CANX		1	1	16	6.3%	No
SLC22A15		1	1	16	6.3%	No
CDT1		2	2	16	12.5%	No
CAPN1		1	1	16	6.3%	No
CAPN3		1	1	16	6.3%	No
NEO1		1	1	16	6.3%	No
PEMT		1	1	16	6.3%	No
CAPN6		1	1	16	6.3%	No
OTOP1		1	1	16	6.3%	No
NF2		1	1	16	6.3%	Yes
TRIM72		1	1	16	6.3%	No
NFATC2		1	1	16	6.3%	Yes
MBD6		3	1	16	6.3%	Yes
ENPP7		1	1	16	6.3%	No
XKR4		1	1	16	6.3%	No
STK11IP		1	1	16	6.3%	No
TUBGCP5		1	1	16	6.3%	No
IFIT1		1	1	16	6.3%	No
IFIT2		1	1	16	6.3%	No
OR51B4		1	1	16	6.3%	No
PUS1		2	2	16	12.5%	No
RBMXL2		1	1	16	6.3%	No
PIDD1		3	2	16	12.5%	No
CCDC68		1	1	16	6.3%	No
TMEM132B		1	1	16	6.3%	No
CARS1		1	1	16	6.3%	Yes
TBCK		1	1	16	6.3%	No
CASP3		1	1	16	6.3%	No
VSTM2B		1	1	16	6.3%	No
MUCL3		1	1	16	6.3%	No
KRTAP4-8		1	1	16	6.3%	No
NFE2L2		4	1	16	6.3%	Yes
NFIL3		1	1	16	6.3%	No
SMIM12		1	1	16	6.3%	No
SPHKAP		1	1	16	6.3%	No
TP53TG5		1	1	16	6.3%	No
KLHL15		1	1	16	6.3%	No
CRCP		2	1	16	6.3%	No
ETV3		1	1	16	6.3%	No
ETV1		1	1	16	6.3%	Yes
EPC1		2	2	16	12.5%	No
CASP9		1	1	16	6.3%	No
ETS1		1	1	16	6.3%	Yes
ANKRD62		1	1	16	6.3%	No
CASR		3	1	16	6.3%	No
NFATC4		1	1	16	6.3%	No
NFE2		1	1	16	6.3%	Yes
LRP8		1	1	16	6.3%	No
NFKBIE		1	1	16	6.3%	Yes
PNPLA3		1	1	16	6.3%	No
EWSR1		1	1	16	6.3%	Yes
ACP4		2	2	16	12.5%	No
DAP3		1	1	16	6.3%	No
TRBV7-3		1	1	16	6.3%	No
IFNG		1	1	16	6.3%	No
EVPL		1	1	16	6.3%	No
BCL9L		1	1	16	6.3%	Yes
POTEM		1	1	16	6.3%	No
CCDC154		1	1	16	6.3%	No
CSDE1		1	1	16	6.3%	Yes
TJAP1		1	1	16	6.3%	No
CAGE1		1	1	16	6.3%	No
FBXL16		1	1	16	6.3%	No
ADAM33		1	1	16	6.3%	No
RUNX3		1	1	16	6.3%	No
NFX1		1	1	16	6.3%	No
NPHS2		1	1	16	6.3%	No
SLC1A6		1	1	16	6.3%	No
TRIM6		1	1	16	6.3%	No
SKOR1		1	1	16	6.3%	No
IGF1R		2	1	16	6.3%	Yes
SERPINH1		1	1	16	6.3%	No
TUBB		1	1	16	6.3%	No
F2		1	1	16	6.3%	No
EZH1		1	1	16	6.3%	Yes
ENOX2		1	1	16	6.3%	No
TSNARE1		1	1	16	6.3%	No
SLAMF1		1	1	16	6.3%	No
UNC13B		1	1	16	6.3%	No
ZCCHC2		1	1	16	6.3%	No
NCOA2		1	1	16	6.3%	Yes
SLC1A3		1	1	16	6.3%	No
SLC4A1		2	2	16	12.5%	No
CXCR4		2	2	16	12.5%	Yes
FAAH		1	1	16	6.3%	No
MRGPRD		1	1	16	6.3%	No
CFAP57		1	1	16	6.3%	No
IGHA1		2	2	16	12.5%	No
F11		1	1	16	6.3%	No
SEC14L3		2	1	16	6.3%	No
ANKHD1		2	2	16	12.5%	No
TEX10		1	1	16	6.3%	No
BCOR		1	1	16	6.3%	Yes
F8		1	1	16	6.3%	No
CCKBR		1	1	16	6.3%	No
SLC2A1		1	1	16	6.3%	No
RNF103		1	1	16	6.3%	No
SLC2A2		1	1	16	6.3%	No
UHRF1BP1		2	1	16	6.3%	No
BRPF1		1	1	16	6.3%	No
SLC6A2		1	1	16	6.3%	No
DNAJC1		2	1	16	6.3%	No
CASZ1		1	1	16	6.3%	No
CCNE1		1	1	16	6.3%	Yes
FZD5		1	1	16	6.3%	No
SLC5A1		1	1	16	6.3%	No
FAM47B		1	1	16	6.3%	No
ZNF675		1	1	16	6.3%	No
SMTN		1	1	16	6.3%	No
UBE2E3		1	1	16	6.3%	No
SLC9A6		1	1	16	6.3%	No
OR8U1		1	1	16	6.3%	No
OR5L1		1	1	16	6.3%	No
SLMAP		2	2	16	12.5%	No
SOWAHB		1	1	16	6.3%	No
MLST8		1	1	16	6.3%	No
SLC8A2		1	1	16	6.3%	No
BPTF		2	2	16	12.5%	No
CCDC17		1	1	16	6.3%	No
SEC23B		1	1	16	6.3%	No
TTL		1	1	16	6.3%	Yes
FBLN7		1	1	16	6.3%	No
KCNAB1		1	1	16	6.3%	No
MLIP		1	1	16	6.3%	No
PGAM2		1	1	16	6.3%	No
FBLN2		1	1	16	6.3%	No
PISD		1	1	16	6.3%	No
CFAP157		1	1	16	6.3%	No
FAT2		1	1	16	6.3%	No
FAT1		3	2	16	12.5%	Yes
FBLN1		1	1	16	6.3%	No
ZBTB44		1	1	16	6.3%	No
SLC8A1		1	1	16	6.3%	No
PPIE		1	1	16	6.3%	No
CDK14		1	1	16	6.3%	No
ECI2		1	1	16	6.3%	No
DIABLO		1	1	16	6.3%	No
MACC1		1	1	16	6.3%	No
SLC15A1		1	1	16	6.3%	No
IFNLR1		1	1	16	6.3%	No
SLC16A1		1	1	16	6.3%	No
SLC15A2		1	1	16	6.3%	No
OR8K5		1	1	16	6.3%	No
C1GALT1C1		1	1	16	6.3%	No
PIBF1		1	1	16	6.3%	No
TRIM43		1	1	16	6.3%	No
COG5		2	2	16	12.5%	No
FST		1	1	16	6.3%	No
HIGD2A		1	1	16	6.3%	No
ABCB1		1	1	16	6.3%	No
PITPNM1		2	2	16	12.5%	No
NPAP1		1	1	16	6.3%	No
PGM1		1	1	16	6.3%	No
ZNF483		1	1	16	6.3%	No
PHEX		1	1	16	6.3%	No
SLC22A5		1	1	16	6.3%	No
PPIL2		1	1	16	6.3%	No
SPATA31E1		1	1	16	6.3%	No
SLIT3		1	1	16	6.3%	No
NCOR2		1	1	16	6.3%	Yes
PHKA2		1	1	16	6.3%	No
PHKB		1	1	16	6.3%	No
CILP2		1	1	16	6.3%	No
SLC22A1		1	1	16	6.3%	No
ACAA2		1	1	16	6.3%	No
DUOXA1		1	1	16	6.3%	No
RNF14		3	1	16	6.3%	No
BCCIP		1	1	16	6.3%	No
TUBB8		1	1	16	6.3%	No
HLTF		2	2	16	12.5%	No
KIF4A		2	2	16	12.5%	No
NIBAN1		1	1	16	6.3%	No
INPP5K		1	1	16	6.3%	No
PASD1		1	1	16	6.3%	No
KCNIP1		1	1	16	6.3%	No
TM7SF3		1	1	16	6.3%	No
TRAF4		1	1	16	6.3%	No
SERPINB10		1	1	16	6.3%	No
SERPINI1		1	1	16	6.3%	No
PICALM		1	1	16	6.3%	Yes
KLRC4		1	1	16	6.3%	No
PRPF6		1	1	16	6.3%	No
SERPINB8		1	1	16	6.3%	No
TMCO4		2	1	16	6.3%	No
RSF1		1	1	16	6.3%	No
CFAP65		1	1	16	6.3%	No
SERPINB6		1	1	16	6.3%	No
SNCAIP		1	1	16	6.3%	Yes
MCEMP1		1	1	16	6.3%	No
HAUS6		1	1	16	6.3%	No
ZNF347		2	2	16	12.5%	No
CARD6		1	1	16	6.3%	No
AHI1		1	1	16	6.3%	No
PIGH		1	1	16	6.3%	No
ACOX3		1	1	16	6.3%	No
ZNF586		1	1	16	6.3%	No
MUC16		1	1	16	6.3%	No
POTEG		1	1	16	6.3%	No
GPR179		3	3	16	18.8%	No
FEZ1		1	1	16	6.3%	No
AFTPH		2	2	16	12.5%	No
ZNF280D		1	1	16	6.3%	No
NEK10		1	1	16	6.3%	No
ACOX2		1	1	16	6.3%	No
CLEC2L		1	1	16	6.3%	No
PIK3CG		1	1	16	6.3%	Yes
PIK3R1		2	2	16	12.5%	Yes
EOMES		1	1	16	6.3%	No
MDC1		6	3	16	18.8%	Yes
SRFBP1		1	1	16	6.3%	No
PIK3CA		6	6	16	37.5%	Yes
SLFN5		1	1	16	6.3%	No
RPGRIP1		3	1	16	6.3%	No
NDE1		1	1	16	6.3%	No
CAPS2		1	1	16	6.3%	No
GCC2		2	1	16	6.3%	No
CDHR2		2	2	16	12.5%	No
CEP135		2	2	16	12.5%	No
MARF1		3	1	16	6.3%	No
DZIP3		1	1	16	6.3%	No
PDE4DIP		1	1	16	6.3%	Yes
VPS13C		1	1	16	6.3%	No
TESK1		1	1	16	6.3%	No
PNLIPRP3		1	1	16	6.3%	No
STOML3		1	1	16	6.3%	No
H2BC13		1	1	16	6.3%	No
WSCD2		1	1	16	6.3%	No
RRM2B		1	1	16	6.3%	No
BIVM		1	1	16	6.3%	No
SMARCAL1		1	1	16	6.3%	No
TECTA		2	1	16	6.3%	No
ESRP1		1	1	16	6.3%	No
EIF5B		1	1	16	6.3%	No
H2BC8		1	1	16	6.3%	Yes
ARHGEF38		1	1	16	6.3%	No
N4BP1		1	1	16	6.3%	No
NUP93		1	1	16	6.3%	Yes
DEPDC5		3	2	16	12.5%	No
OR1L1		1	1	16	6.3%	No
DLC1		1	1	16	6.3%	No
GON4L		3	2	16	12.5%	No
TEX36		1	1	16	6.3%	No
SERINC2		1	1	16	6.3%	No
EMC2		1	1	16	6.3%	No
H4C3		1	1	16	6.3%	No
H4C7		1	1	16	6.3%	No
H4C5		1	1	16	6.3%	No
PUM1		2	1	16	6.3%	No
RIMS2		1	1	16	6.3%	No
H4C6		1	1	16	6.3%	No
RAPGEF2		1	1	16	6.3%	No
TFE3		1	1	16	6.3%	Yes
DHODH		1	1	16	6.3%	No
OR1J2		1	1	16	6.3%	No
GLDN		1	1	16	6.3%	No
TGFB3		1	1	16	6.3%	No
TGM4		1	1	16	6.3%	No
MAD1L1		1	1	16	6.3%	No
CDHR3		1	1	16	6.3%	No
LRRC36		1	1	16	6.3%	No
DIAPH2		1	1	16	6.3%	No
CLPB		1	1	16	6.3%	No
DLAT		1	1	16	6.3%	No
DIO3		1	1	16	6.3%	No
THBS1		1	1	16	6.3%	No
THBS3		1	1	16	6.3%	No
SBSPON		1	1	16	6.3%	No
OR1A1		1	1	16	6.3%	No
ERCC6L2		1	1	16	6.3%	No
FBXW7		1	1	16	6.3%	Yes
PCDH17		1	1	16	6.3%	No
PDCD4		1	1	16	6.3%	No
CCDC91		1	1	16	6.3%	No
DLG3		1	1	16	6.3%	No
ANKRD13B		1	1	16	6.3%	No
PLA2G4F		1	1	16	6.3%	No
RUFY1		2	1	16	6.3%	No
DLX2		1	1	16	6.3%	No
THPO		1	1	16	6.3%	No
CDCP2		1	1	16	6.3%	No
TCHH		1	1	16	6.3%	No
OR3A3		1	1	16	6.3%	No
DMD		2	2	16	12.5%	No
EDEM3		1	1	16	6.3%	No
DMBT1		1	1	16	6.3%	No
ACKR3		1	1	16	6.3%	Yes
FNDC1		1	1	16	6.3%	No
ZNF469		1	1	16	6.3%	No
KRBA1		1	1	16	6.3%	No
INSC		1	1	16	6.3%	No
ST6GAL2		1	1	16	6.3%	No
TRIM45		1	1	16	6.3%	No
SARDH		1	1	16	6.3%	No
STYXL2		2	2	16	12.5%	No
ARHGEF16		1	1	16	6.3%	No
TIA1		1	1	16	6.3%	No
TIAM1		1	1	16	6.3%	No
DNAH5		2	2	16	12.5%	No
SLC35F5		1	1	16	6.3%	No
CPSF1		1	1	16	6.3%	No
SAMD7		1	1	16	6.3%	No
ZNF44		1	1	16	6.3%	No
DNAH8		1	1	16	6.3%	No
RAB23		1	1	16	6.3%	No
DNAH6		1	1	16	6.3%	No
ICAM5		1	1	16	6.3%	No
PTPRQ		1	1	16	6.3%	No
DYNC1I1		1	1	16	6.3%	No
AFG1L		1	1	16	6.3%	No
DYNC1H1		1	1	16	6.3%	No
PLA2G12B		1	1	16	6.3%	No
EFCAB13		1	1	16	6.3%	No
CELF6		1	1	16	6.3%	No
DNASE1L1		1	1	16	6.3%	No
NHLH2		1	1	16	6.3%	No
PAPPA2		1	1	16	6.3%	No
KIF2B		1	1	16	6.3%	No
MFSD14B		1	1	16	6.3%	No
FBXO40		1	1	16	6.3%	No
TLR3		1	1	16	6.3%	No
CACNA2D4		1	1	16	6.3%	No
TLL2		1	1	16	6.3%	Yes
TNRC18		2	2	16	12.5%	No
NTNG2		1	1	16	6.3%	No
TLR2		1	1	16	6.3%	No
MUC5B		2	2	16	12.5%	No
DNMT1		2	2	16	12.5%	Yes
CDR2L		1	1	16	6.3%	No
AFAP1L2		2	1	16	6.3%	No
RARS2		1	1	16	6.3%	No
TRAPPC11		2	1	16	6.3%	No
TTBK1		1	1	16	6.3%	No
AGRN		1	1	16	6.3%	No
NHS		2	2	16	12.5%	No
ABCB5		1	1	16	6.3%	No
PRR23A		1	1	16	6.3%	No
TFPT		1	1	16	6.3%	Yes
USP32		1	1	16	6.3%	No
MYPN		1	1	16	6.3%	No
CFAP54		2	2	16	12.5%	No
DOCK3		4	1	16	6.3%	No
GRHL1		1	1	16	6.3%	No
DOCK2		2	2	16	12.5%	No
PKD1L1		1	1	16	6.3%	No
NKX2-2		1	1	16	6.3%	No
LUC7L3		1	1	16	6.3%	No
CXXC1		1	1	16	6.3%	No
TRDC		1	1	16	6.3%	No
IGHG3		1	1	16	6.3%	No
ICOS		1	1	16	6.3%	No
GLYR1		1	1	16	6.3%	No
ZNF680		1	1	16	6.3%	No
DNTTIP2		2	1	16	6.3%	No
CCNT2		2	1	16	6.3%	No
NT5C		1	1	16	6.3%	No
ADAM32		1	1	16	6.3%	No
FMN2		2	2	16	12.5%	No
STXBP4		1	1	16	6.3%	No
UBD		1	1	16	6.3%	No
GLB1L		1	1	16	6.3%	No
NOS2		2	2	16	12.5%	No
PITRM1		1	1	16	6.3%	No
NOS3		1	1	16	6.3%	No
METTL25B		1	1	16	6.3%	No
OR4F15		1	1	16	6.3%	No
OR4F6		1	1	16	6.3%	No
TM9SF1		1	1	16	6.3%	No
MARCHF11		1	1	16	6.3%	No
CD4		1	1	16	6.3%	No
NOTCH1		3	3	16	18.8%	Yes
CARMIL3		2	1	16	6.3%	No
CCDC88B		2	1	16	6.3%	No
AGBL3		1	1	16	6.3%	No
NOVA1		1	1	16	6.3%	No
TSR3		1	1	16	6.3%	No
MYBBP1A		1	1	16	6.3%	No
CD19		1	1	16	6.3%	No
FBN2		2	2	16	12.5%	No
C11ORF21		1	1	16	6.3%	No
NPHP1		1	1	16	6.3%	No
SEMA3C		1	1	16	6.3%	No
FCER2		1	1	16	6.3%	No
CCDC126		1	1	16	6.3%	No
NPR3		1	1	16	6.3%	No
TUSC1		1	1	16	6.3%	No
HYOU1		1	1	16	6.3%	No
IGSF1		4	4	16	25.0%	No
ZNF250		1	1	16	6.3%	No
CD36		1	1	16	6.3%	Yes
SCARB1		1	1	16	6.3%	No
KMT2C		5	3	16	18.8%	Yes
NRAP		1	1	16	6.3%	No
VWDE		1	1	16	6.3%	No
OR2A2		1	1	16	6.3%	No
CFAP61		1	1	16	6.3%	No
SCARB2		1	1	16	6.3%	No
CFAP20		1	1	16	6.3%	No
RBM12B		2	1	16	6.3%	No
DROSHA		1	1	16	6.3%	Yes
CD40LG		1	1	16	6.3%	No
NPY5R		1	1	16	6.3%	No
RBM25		1	1	16	6.3%	No
PRRC2A		1	1	16	6.3%	No
ZCWPW2		1	1	16	6.3%	No
IGSF22		1	1	16	6.3%	No
FAM3D		1	1	16	6.3%	No
CTNNA3		1	1	16	6.3%	No
WIZ		1	1	16	6.3%	No
FYCO1		1	1	16	6.3%	No
GPC4		1	1	16	6.3%	No
PALM3		1	1	16	6.3%	No
SEMA4F		1	1	16	6.3%	No
GPSM1		1	1	16	6.3%	No
MID1IP1		1	1	16	6.3%	No
SHISA6		1	1	16	6.3%	No
FREM2		1	1	16	6.3%	No
NRCAM		1	1	16	6.3%	No
POTEF		2	2	16	12.5%	No
DNAJC21		1	1	16	6.3%	No
STUM		1	1	16	6.3%	No
ERC2		1	1	16	6.3%	No
SMPD1		1	1	16	6.3%	No
PPP1R16B		1	1	16	6.3%	No
CTAGE6		1	1	16	6.3%	No
RAB11FIP5		1	1	16	6.3%	No
TLR10		2	1	16	6.3%	No
GIGYF2		1	1	16	6.3%	No
SMARCC2		2	1	16	6.3%	No
ADAMTS12		3	3	16	18.8%	No
SLITRK5		2	2	16	12.5%	No
SNAPC4		1	1	16	6.3%	No
IL12RB2		2	2	16	12.5%	No
PERM1		1	1	16	6.3%	No
IL12RB1		1	1	16	6.3%	No
TMEM266		1	1	16	6.3%	No
GLIS3		1	1	16	6.3%	No
IL11RA		1	1	16	6.3%	No
ULBP3		1	1	16	6.3%	No
FGF14		1	1	16	6.3%	Yes
IL11		1	1	16	6.3%	No
UGT3A2		1	1	16	6.3%	No
LRBA		2	2	16	12.5%	No
CDC5L		2	2	16	12.5%	No
TFEB		1	1	16	6.3%	Yes
FHL3		1	1	16	6.3%	No
FHL1		2	2	16	12.5%	No
FBRS		1	1	16	6.3%	No
SGO1		1	1	16	6.3%	No
CDC25B		2	1	16	6.3%	No
CDC25C		1	1	16	6.3%	No
OXSM		1	1	16	6.3%	No
FGL1		1	1	16	6.3%	No
FSCN1		2	1	16	6.3%	No
TESC		1	1	16	6.3%	No
SNRPA1		1	1	16	6.3%	No
ASCC1		1	1	16	6.3%	No
HTR3D		1	1	16	6.3%	No
SMTNL1		2	1	16	6.3%	No
SNTB1		1	1	16	6.3%	No
PKD1		2	2	16	12.5%	No
NSD1		2	2	16	12.5%	Yes
COP1		1	1	16	6.3%	Yes
FKBP2		1	1	16	6.3%	No
VXN		1	1	16	6.3%	No
EXOSC1		1	1	16	6.3%	No
RFPL4A		1	1	16	6.3%	No
PITX2		1	1	16	6.3%	No
