Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
PCDHGA8		1	1	14	7.1%	No
ULK2		1	1	14	7.1%	No
KRTAP4-1		1	1	14	7.1%	No
SYNJ2		1	1	14	7.1%	No
SPP1		1	1	14	7.1%	No
SPRR1A		1	1	14	7.1%	No
LRP2		3	1	14	7.1%	No
HNRNPC		1	1	14	7.1%	No
DOCK8		3	1	14	7.1%	No
FNIP2		1	1	14	7.1%	No
CBLL1		1	1	14	7.1%	No
ADGRB2		2	2	14	14.3%	No
COL24A1		1	1	14	7.1%	No
ADGRB3		2	2	14	14.3%	No
LPP		1	1	14	7.1%	Yes
AQR		1	1	14	7.1%	No
DIP2B		2	1	14	7.1%	No
RPS13		1	1	14	7.1%	No
ZFP36		2	1	14	7.1%	No
AGR2		1	1	14	7.1%	No
ZFP37		1	1	14	7.1%	No
ECE2		1	1	14	7.1%	No
EYS		1	1	14	7.1%	No
PML		1	1	14	7.1%	Yes
HNRNPL		1	1	14	7.1%	No
C6ORF223		1	1	14	7.1%	No
ZNF711		1	1	14	7.1%	No
ZNF8		1	1	14	7.1%	No
SART3		1	1	14	7.1%	No
DOCK4		1	1	14	7.1%	No
LRRC69		1	1	14	7.1%	No
JAZF1		1	1	14	7.1%	Yes
BARD1		1	1	14	7.1%	Yes
MEMO1		1	1	14	7.1%	No
BBS1		1	1	14	7.1%	No
ADA		1	1	14	7.1%	No
RELCH		2	1	14	7.1%	No
ZYG11A		1	1	14	7.1%	No
ADARB1		1	1	14	7.1%	No
JHY		1	1	14	7.1%	No
TCTN2		1	1	14	7.1%	No
NDUFA13		1	1	14	7.1%	No
ADCY2		1	1	14	7.1%	No
LRP4		1	1	14	7.1%	No
STRADB		1	1	14	7.1%	No
ARFGEF1		1	1	14	7.1%	No
TSHZ3		1	1	14	7.1%	No
AKAP3		1	1	14	7.1%	No
LTBP1		1	1	14	7.1%	No
DCAF8L2		1	1	14	7.1%	No
TASOR2		2	2	14	14.3%	No
ZNF536		1	1	14	7.1%	No
IFT140		1	1	14	7.1%	No
BCAR3		1	1	14	7.1%	No
RALGAPA2		1	1	14	7.1%	No
SYTL4		1	1	14	7.1%	No
DEPDC4		2	2	14	14.3%	No
ADCY8		1	1	14	7.1%	No
C11ORF40		1	1	14	7.1%	No
ADCYAP1R1		1	1	14	7.1%	No
ADD1		1	1	14	7.1%	No
GPRASP1		1	1	14	7.1%	No
ADD2		1	1	14	7.1%	No
TSPAN5		1	1	14	7.1%	No
THOC3		1	1	14	7.1%	No
FAM124A		1	1	14	7.1%	No
EXOSC10		1	1	14	7.1%	No
RRM1		1	1	14	7.1%	No
PMS2		1	1	14	7.1%	Yes
VN1R1		1	1	14	7.1%	No
RS1		1	1	14	7.1%	No
TDRD5		1	1	14	7.1%	No
STARD8		1	1	14	7.1%	No
DCLK2		1	1	14	7.1%	No
ATP8B2		1	1	14	7.1%	No
ATP10A		1	1	14	7.1%	No
UNKL		1	1	14	7.1%	No
PDZRN4		1	1	14	7.1%	No
ZNF182		2	2	14	14.3%	No
RASIP1		1	1	14	7.1%	No
RREB1		1	1	14	7.1%	No
TUBA1C		1	1	14	7.1%	No
ZDHHC19		1	1	14	7.1%	No
MUC12		2	2	14	14.3%	No
ALG6		1	1	14	7.1%	No
TIMM22		1	1	14	7.1%	No
ABCA13		3	2	14	14.3%	No
DPP3		1	1	14	7.1%	No
ZSCAN21		1	1	14	7.1%	No
KIAA0513		1	1	14	7.1%	No
HUWE1		2	1	14	7.1%	No
RXRB		1	1	14	7.1%	No
ZFYVE16		2	2	14	14.3%	No
PYURF		1	1	14	7.1%	No
NUDCD3		1	1	14	7.1%	No
TMEM167A		1	1	14	7.1%	No
ATXN7L2		1	1	14	7.1%	No
SPECC1L		1	1	14	7.1%	No
AMOTL2		1	1	14	7.1%	No
CLIP1		1	1	14	7.1%	Yes
KMT2B		1	1	14	7.1%	Yes
HPS3		1	1	14	7.1%	No
SARS2		1	1	14	7.1%	No
ZNF43		1	1	14	7.1%	No
MZF1		2	2	14	14.3%	No
BCLAF1		2	2	14	14.3%	No
GNAT3		1	1	14	7.1%	No
ZNF45		1	1	14	7.1%	No
PQBP1		1	1	14	7.1%	No
SMAD4		1	1	14	7.1%	Yes
KIAA0232		1	1	14	7.1%	No
USH1C		2	1	14	7.1%	No
UBE2O		1	1	14	7.1%	No
C8ORF58		1	1	14	7.1%	No
PANX3		1	1	14	7.1%	No
HEATR6		1	1	14	7.1%	No
WDR13		1	1	14	7.1%	No
PARP4		1	1	14	7.1%	No
ANKFN1		2	2	14	14.3%	No
TCERG1L		1	1	14	7.1%	No
CERT1		2	2	14	14.3%	No
ZNF414		1	1	14	7.1%	No
LPCAT2		2	2	14	14.3%	No
EPPK1		3	1	14	7.1%	No
DHX38		1	1	14	7.1%	No
CLEC3B		1	1	14	7.1%	No
MATR3		1	1	14	7.1%	No
SMC4		1	1	14	7.1%	No
SMURF2		1	1	14	7.1%	No
ATRN		1	1	14	7.1%	No
ARHGEF12		1	1	14	7.1%	Yes
CUL4B		1	1	14	7.1%	No
OR14C36		1	1	14	7.1%	No
GRK2		1	1	14	7.1%	No
YTHDF2		1	1	14	7.1%	No
ZNF629		1	1	14	7.1%	No
DOK6		1	1	14	7.1%	No
ZNF778		1	1	14	7.1%	No
NIFK		1	1	14	7.1%	No
DRD3		1	1	14	7.1%	No
TNFRSF1A		1	1	14	7.1%	No
CKAP5		1	1	14	7.1%	No
MMP20		2	2	14	14.3%	No
SMARCA5		2	1	14	7.1%	No
S100PBP		1	1	14	7.1%	No
GARIN3		1	1	14	7.1%	No
AP2A2		1	1	14	7.1%	No
TPST1		1	1	14	7.1%	No
ICE1		2	1	14	7.1%	No
SNX11		1	1	14	7.1%	No
AP2B1		1	1	14	7.1%	No
ARID3A		1	1	14	7.1%	Yes
PRRX2		1	1	14	7.1%	No
SSH3		1	1	14	7.1%	No
TPST2		1	1	14	7.1%	No
SPATA7		1	1	14	7.1%	No
SCAMP3		1	1	14	7.1%	No
KDM3A		1	1	14	7.1%	No
DSC1		1	1	14	7.1%	No
TNP2		1	1	14	7.1%	No
TNS1		1	1	14	7.1%	No
TRIP11		1	1	14	7.1%	Yes
PCED1A		2	2	14	14.3%	No
SYNE1		3	3	14	21.4%	No
FNDC3B		1	1	14	7.1%	No
SAFB		1	1	14	7.1%	No
EPYC		1	1	14	7.1%	No
PEF1		1	1	14	7.1%	No
AGL		1	1	14	7.1%	No
ALLC		1	1	14	7.1%	No
MUC17		2	1	14	7.1%	No
DNAJC16		1	1	14	7.1%	No
TRIP13		1	1	14	7.1%	Yes
TNNT2		1	1	14	7.1%	No
C20ORF27		1	1	14	7.1%	No
DTNA		1	1	14	7.1%	No
TGM5		1	1	14	7.1%	No
TOP2A		1	1	14	7.1%	No
TOP2B		1	1	14	7.1%	No
GLRA3		1	1	14	7.1%	No
TP53BP1		1	1	14	7.1%	Yes
VPS8		1	1	14	7.1%	No
JAG1		1	1	14	7.1%	No
CILP		1	1	14	7.1%	No
LIMA1		1	1	14	7.1%	No
DHX29		1	1	14	7.1%	No
DUSP7		2	2	14	14.3%	No
CENPN		1	1	14	7.1%	No
ADAMTSL4		1	1	14	7.1%	No
TPD52L2		1	1	14	7.1%	No
RALY		1	1	14	7.1%	No
NDST3		1	1	14	7.1%	No
MMRN1		1	1	14	7.1%	No
RGS5		1	1	14	7.1%	No
SIPA1L1		1	1	14	7.1%	No
YLPM1		1	1	14	7.1%	No
ARHGAP21		3	3	14	21.4%	No
TP73		1	1	14	7.1%	No
HS6ST2		2	1	14	7.1%	No
HFM1		2	2	14	14.3%	No
PRSS12		2	2	14	14.3%	No
PREX1		1	1	14	7.1%	No
CYSLTR2		1	1	14	7.1%	Yes
PDSS2		1	1	14	7.1%	No
PRRC2B		1	1	14	7.1%	No
MORF4L1		1	1	14	7.1%	No
PLEKHA8		1	1	14	7.1%	No
IPCEF1		1	1	14	7.1%	No
RNF20		1	1	14	7.1%	No
ANO2		1	1	14	7.1%	No
ATRNL1		1	1	14	7.1%	No
HMCN1		1	1	14	7.1%	No
EHD1		1	1	14	7.1%	No
PNPLA2		1	1	14	7.1%	No
LIPK		1	1	14	7.1%	No
FAN1		1	1	14	7.1%	No
DYRK1A		1	1	14	7.1%	No
GJB1		1	1	14	7.1%	No
SIX4		1	1	14	7.1%	No
ACTBL2		1	1	14	7.1%	No
STAM		1	1	14	7.1%	No
AFG3L2		1	1	14	7.1%	No
EBF4		1	1	14	7.1%	No
CAPZA3		1	1	14	7.1%	No
ATAD3B		1	1	14	7.1%	No
ZBTB42		1	1	14	7.1%	No
CPLANE2		1	1	14	7.1%	No
UBXN7		1	1	14	7.1%	No
FCRL2		1	1	14	7.1%	No
LRRTM2		1	1	14	7.1%	No
CPXM1		1	1	14	7.1%	No
BEGAIN		1	1	14	7.1%	No
BAHCC1		2	1	14	7.1%	No
TNKS2		1	1	14	7.1%	No
MFSD4A		1	1	14	7.1%	No
TRAF3		1	1	14	7.1%	Yes
ADA2		2	1	14	7.1%	No
KL		1	1	14	7.1%	No
ADAM12		1	1	14	7.1%	No
TOR1B		1	1	14	7.1%	No
RPAP1		2	2	14	14.3%	No
LIN9		1	1	14	7.1%	No
LONP1		2	1	14	7.1%	No
UTP20		1	1	14	7.1%	No
E2F7		1	1	14	7.1%	No
E2F5		1	1	14	7.1%	No
NSF		1	1	14	7.1%	No
OR8B8		1	1	14	7.1%	No
FCRL5		2	2	14	14.3%	No
BEST3		2	2	14	14.3%	No
TENM4		1	1	14	7.1%	No
E2F3		1	1	14	7.1%	Yes
NTF4		1	1	14	7.1%	No
OVCH2		1	1	14	7.1%	No
TMC3		1	1	14	7.1%	No
NRTN		1	1	14	7.1%	No
COX5A		1	1	14	7.1%	No
LINC01545		1	1	14	7.1%	No
KCNT2		2	2	14	14.3%	No
BEND7		2	1	14	7.1%	No
OR4C3		2	1	14	7.1%	No
EHMT2		1	1	14	7.1%	No
KIF3B		1	1	14	7.1%	No
DESI1		1	1	14	7.1%	No
NTRK3		1	1	14	7.1%	Yes
WDR87		2	1	14	7.1%	No
GLDC		1	1	14	7.1%	No
MAN1C1		1	1	14	7.1%	No
PARD3		2	2	14	14.3%	No
DBF4		1	1	14	7.1%	No
ZNF679		1	1	14	7.1%	No
GLI3		2	2	14	14.3%	No
GLI2		1	1	14	7.1%	No
AP5B1		1	1	14	7.1%	No
GRHPR		1	1	14	7.1%	No
PDHX		1	1	14	7.1%	No
TNRC6A		1	1	14	7.1%	No
ADCK1		2	1	14	7.1%	No
SEZ6L2		1	1	14	7.1%	No
CMYA5		1	1	14	7.1%	No
CRYBA4		1	1	14	7.1%	No
OR10J1		1	1	14	7.1%	No
CRACR2A		1	1	14	7.1%	No
ZNF577		1	1	14	7.1%	No
PODXL2		1	1	14	7.1%	No
DDR2		1	1	14	7.1%	Yes
NUCB1		1	1	14	7.1%	No
TMED5		1	1	14	7.1%	No
C2CD3		1	1	14	7.1%	No
NSUN6		1	1	14	7.1%	No
ZBED5		1	1	14	7.1%	No
SIX5		1	1	14	7.1%	No
CRYGC		1	1	14	7.1%	No
SPAG17		1	1	14	7.1%	No
OTOGL		1	1	14	7.1%	No
CFAP251		1	1	14	7.1%	No
GPR149		2	2	14	14.3%	No
CRYGS		1	1	14	7.1%	No
GPR143		1	1	14	7.1%	No
TGS1		1	1	14	7.1%	No
GNAI2		1	1	14	7.1%	No
LRP12		2	1	14	7.1%	No
SCPEP1		2	1	14	7.1%	No
USP17L2		2	1	14	7.1%	No
GJC2		1	1	14	7.1%	No
ZNF71		1	1	14	7.1%	No
OR6B1		2	2	14	14.3%	No
MDFIC		1	1	14	7.1%	No
INIP		1	1	14	7.1%	No
ANKRD30A		1	1	14	7.1%	No
PDCD2L		1	1	14	7.1%	No
FRMD3		1	1	14	7.1%	No
ZNF544		1	1	14	7.1%	No
ZNF462		1	1	14	7.1%	No
CSF2RB		1	1	14	7.1%	No
GNA15		1	1	14	7.1%	No
FCRL6		2	1	14	7.1%	No
LGR6		1	1	14	7.1%	No
LINGO4		1	1	14	7.1%	No
FXR1		1	1	14	7.1%	No
KMT2D		2	2	14	14.3%	Yes
MAST4		2	2	14	14.3%	No
PMFBP1		1	1	14	7.1%	No
GNAO1		1	1	14	7.1%	No
ZNF607		1	1	14	7.1%	No
FAM169B		1	1	14	7.1%	No
LAX1		1	1	14	7.1%	No
PLEKHH2		1	1	14	7.1%	No
PTPRZ1		1	1	14	7.1%	No
