Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
MTMR11		1	1	21	4.8%	No
TMEM63C		2	2	21	9.5%	No
TBC1D10B		1	1	21	4.8%	No
CFAP73		1	1	21	4.8%	No
ZNF638		1	1	21	4.8%	No
NVL		1	1	21	4.8%	No
ERFE		1	1	21	4.8%	No
MLF2		1	1	21	4.8%	No
MOCS3		1	1	21	4.8%	No
TRIM6-TRIM34		1	1	21	4.8%	No
TRBC2		2	2	21	9.5%	No
ANKRD30A		1	1	21	4.8%	No
LGI4		1	1	21	4.8%	No
C2CD4A		1	1	21	4.8%	No
GMPR		1	1	21	4.8%	No
TMEM132E		1	1	21	4.8%	No
ZNFX1		1	1	21	4.8%	No
ZNF350		1	1	21	4.8%	No
NUDT22		1	1	21	4.8%	No
DRC3		1	1	21	4.8%	No
CSF2RB		1	1	21	4.8%	No
CSF2RA		2	2	21	9.5%	No
GNAT2		1	1	21	4.8%	No
PTPN18		1	1	21	4.8%	No
AAAS		1	1	21	4.8%	No
KMT2D		3	3	21	14.3%	Yes
UBQLN1		1	1	21	4.8%	No
MAST4		3	2	21	9.5%	No
GNAS		1	1	21	4.8%	Yes
A1CF		1	1	21	4.8%	No
PTPRS		2	2	21	9.5%	Yes
