Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
CTAGE15	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
NOL9	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
ENOX2		Xq26.1	AMP	1	18	5.6%	No
FILIP1L		3q12.1	AMP	1	18	5.6%	No
APOA1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
MTHFD1L		6q25.1	HOMDEL	1	18	5.6%	No
CRYGB		2q33.3	HOMDEL	1	18	5.6%	No
MELTF		3q29	AMP	4	18	22.2%	No
PLGRKT	1.614e-6	9p24.1	AMP	1	18	5.6%	No
TAAR9		6q23.2	HOMDEL	1	18	5.6%	No
NCAM1	1.076e-32	11q23.2	HOMDEL	1	18	5.6%	No
VIPR2	1.615e-3	7q36.3	HOMDEL	1	18	5.6%	No
SLC35G5		8p23.1	HOMDEL	1	18	5.6%	No
GP1BB		22q11.21	AMP	1	18	5.6%	No
GOLIM4		3q26.2	AMP	3	18	16.7%	No
CRISP3		6p12.3	HOMDEL	1	18	5.6%	No
BMERB1		16p13.11	AMP	1	18	5.6%	No
RN7SKP131		22q11.21	AMP	1	18	5.6%	No
MSANTD2	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
NDE1		16p13.11	AMP	1	18	5.6%	No
OR4F16	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
CEACAM3		19q13.2	AMP	1	18	5.6%	No
LINC00473	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
OR5AC1		3q11.2	AMP	1	18	5.6%	No
DYNLRB1		20q11.22	AMP	1	18	5.6%	No
MRPL40		22q11.21	AMP	1	18	5.6%	No
RNA5SP120		2q35	HOMDEL	1	18	5.6%	No
LINC02873	1.076e-32	11q24.3	HOMDEL	1	18	5.6%	No
PGBD2		1q	AMP	1	18	5.6%	No
FMR1		Xq27.3	AMP	2	18	11.1%	No
CCN2		6q23.2	HOMDEL	1	18	5.6%	No
MFN1		3q26.33	AMP	3	18	16.7%	No
GUCA1C		3q13.13	AMP	1	18	5.6%	No
UGT3A1		5p13.2	AMP	1	18	5.6%	No
EXPH5	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
CT83		Xq23	AMP	1	18	5.6%	No
RPL22L1	2.352e-34	3q26.2	AMP	3	18	16.7%	No
GSTA1		6p12.2	HOMDEL	1	18	5.6%	No
KALRN		3q21.1-q21.2	AMP	1	18	5.6%	No
CIC		19q13.2	AMP	1	18	5.6%	Yes
ADGRF2		6p12.3	HOMDEL	1	18	5.6%	No
CCDC110		4q35.1	HOMDEL	1	18	5.6%	No
GFRA2		8p21.3	HOMDEL	1	18	5.6%	No
ACAD9		3q21.3	AMP	1	18	5.6%	No
LINC00511		17q24.3	AMP	1	18	5.6%	No
ZDBF2		2q33.3	HOMDEL	1	18	5.6%	No
ASIP		20q11.22	AMP	1	18	5.6%	No
PCOLCE2		3q23	AMP	1	18	5.6%	No
HS3ST6		16p13.3	AMP	1	18	5.6%	No
VMA21		Xq28	AMP	2	18	11.1%	No
NPIPA3		16p13.11	AMP	1	18	5.6%	No
PNLDC1	9.848e-5	6q25.3	HOMDEL	3	18	16.7%	No
RN7SKP296		3q28	AMP	3	18	16.7%	No
GCSAML		1q44	AMP	1	18	5.6%	No
SLC37A4	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
PRKAR1A		17q24.2	AMP	1	18	5.6%	Yes
CT47A1		Xq24	AMP	1	18	5.6%	No
RN7SKP180		17q24.3	AMP	1	18	5.6%	No
EDNRA		4q31.22-q31.23	HOMDEL	1	18	5.6%	No
RERE	2.952e-4	1p36.23	HOMDEL	1	18	5.6%	No
SRPRA	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
OR2C1		16p13.3	AMP	1	18	5.6%	No
CDK2AP2		11q13.2	HOMDEL	1	18	5.6%	No
SRPK3		Xq28	AMP	2	18	11.1%	No
NUBP2		16p13.3	AMP	1	18	5.6%	No
DDX51		12q24.33	AMP	1	18	5.6%	No
GAP43		3q13.31	AMP	1	18	5.6%	No
CLRN1		3q25.1	AMP	2	18	11.1%	No
RN7SL34P		19q13.2	AMP	1	18	5.6%	No
CCDC50		3q28	AMP	3	18	16.7%	No
PLCXD2		3q13.2	AMP	1	18	5.6%	No
LRCH3		3q29	AMP	4	18	22.2%	No
HEBP2		6q24.1	HOMDEL	1	18	5.6%	No
GPAA1		8q24.3	AMP	1	18	5.6%	No
SPATA4		4q34.2	HOMDEL	1	18	5.6%	No
ACAD8		11q25	HOMDEL	1	18	5.6%	No
ARGFX		3q13.33	AMP	1	18	5.6%	No
OR1F1		16p13.3	AMP	1	18	5.6%	No
SNTA1		20q11.21	AMP	1	18	5.6%	No
AHCTF1		1q44	AMP	1	18	5.6%	No
RN7SKP188		4q32.3	HOMDEL	1	18	5.6%	No
MRPL36		5p15.33	AMP	1	18	5.6%	No
HTR2C		Xq23	AMP	1	18	5.6%	No
ZNF564		19p13.2	AMP	1	18	5.6%	No
EYA4		6q23.2	HOMDEL	1	18	5.6%	No
RNA5SP40	2.952e-4	1p36.22	HOMDEL	1	18	5.6%	No
PYDC2		3q28	AMP	3	18	16.7%	No
ILKAP	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
RNA5SP350	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
NOL7	4.670e-2	6p23	HOMDEL	1	18	5.6%	No
CRKL		22q11.21	AMP	1	18	5.6%	Yes
ERO1B		1q42.3	AMP	1	18	5.6%	No
CLASRP		19q13.32	AMP	1	18	5.6%	No
TRBV30	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
NSDHL		Xq28	AMP	2	18	11.1%	No
CTAGE6	1.615e-3	7q35	HOMDEL	1	18	5.6%	No
RN7SL670P		2q33.2	HOMDEL	1	18	5.6%	No
GCLC		6p12.1	HOMDEL	1	18	5.6%	No
NEK11		3q22.1	AMP	1	18	5.6%	No
CTTN		11q13.3	HOMDEL	1	18	5.6%	No
CARD18	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
AGAP3	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
F9		Xq27.1	AMP	2	18	11.1%	No
TNNI2	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
ERMARD	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
ZNF709		19p13.2	AMP	1	18	5.6%	No
PDIA2		16p13.3	AMP	1	18	5.6%	No
CENPQ		6p12.3	HOMDEL	1	18	5.6%	No
C16ORF89		16p13.3	AMP	1	18	5.6%	No
TREH	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
TMCC1		3q22.1	AMP	1	18	5.6%	No
GNB1	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	Yes
PKD1		16p13.3	AMP	1	18	5.6%	No
PTPRZ1	1.615e-3	7q31.32	HOMDEL	1	18	5.6%	No
ACER3		11q13.5	HOMDEL	1	18	5.6%	No
COQ8A		1q42.13	AMP	1	18	5.6%	No
LINC01192		3q26.1	AMP	2	18	11.1%	No
RN7SL239P		11q13.4	HOMDEL	1	18	5.6%	No
LYST		1q42.3	AMP	1	18	5.6%	No
EXOSC4		8q24.3	AMP	1	18	5.6%	No
MAPK15		8q24.3	AMP	1	18	5.6%	No
FXYD2	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
C1GALT1C1		Xq24	AMP	1	18	5.6%	No
PROCR		20q11.22	AMP	1	18	5.6%	No
RTN4R		22q11.21	AMP	1	18	5.6%	No
ARFGEF3		6q23.3-q24.1	HOMDEL	1	18	5.6%	No
IBA57-DT		1q42.13	AMP	1	18	5.6%	No
TRIM64B		11q14.3	HOMDEL	1	18	5.6%	No
TBP	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
COLCA1	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
TRAM2		6p12.2	HOMDEL	1	18	5.6%	No
CNN1		19p13.2	AMP	1	18	5.6%	No
ZC3H12C	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
RN7SL178P		8p23.1	HOMDEL	1	18	5.6%	No
NUBPL		14q12	HOMDEL	1	18	5.6%	No
CHRM3		1q43	AMP	1	18	5.6%	No
RAET1L		6q25.1	HOMDEL	1	18	5.6%	No
RNY1	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
GET3		19p13.13	AMP	1	18	5.6%	No
ZNF705D		8p23.1	HOMDEL	1	18	5.6%	No
RN7SL668P		1q42.3	AMP	1	18	5.6%	No
CDCA2		8p21.2	HOMDEL	1	18	5.6%	No
CDON	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
SLC25A21		14q13.3	HOMDEL	1	18	5.6%	No
UNC5D		8p12	HOMDEL	1	18	5.6%	No
ZFP36		19q13.2	AMP	1	18	5.6%	No
PPP1R16A		8q24.3	AMP	1	18	5.6%	No
RIMBP3C		22q11.21	AMP	1	18	5.6%	No
EXTL3		8p21.1	HOMDEL	1	18	5.6%	No
MYEOV		11q13.3	HOMDEL	1	18	5.6%	No
ASB10	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
ABCA5		17q24.3	AMP	1	18	5.6%	No
PIGZ		3q29	AMP	4	18	22.2%	No
PIGU		20q11.22	AMP	1	18	5.6%	No
OR4D5	1.076e-32	11q24.1	HOMDEL	1	18	5.6%	No
C19ORF53		19p13.13	AMP	1	18	5.6%	No
SLC1A6		19p13.12	AMP	1	18	5.6%	No
IQUB	1.615e-3	7q31.32	HOMDEL	1	18	5.6%	No
RN7SL667P		Xq28	AMP	2	18	11.1%	No
PIWIL1		12q24.33	AMP	1	18	5.6%	No
F8		Xq28	AMP	2	18	11.1%	No
ABCB8	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
EAF2		3q13.33	AMP	1	18	5.6%	No
MIR210HG	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
P2RY14		3q25.1	AMP	2	18	11.1%	No
CPLANE1		5p13.2	AMP	1	18	5.6%	No
ATG9B	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
CXCR2P1		2q35	HOMDEL	1	18	5.6%	No
LINC00839		10q11.21	AMP	1	18	5.6%	No
ASIC3	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
RNF214	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
SEPTIN6		Xq24	AMP	1	18	5.6%	Yes
QKI	9.848e-5	6q26	HOMDEL	3	18	16.7%	Yes
ABCA6		17q24.2-q24.3	AMP	2	18	11.1%	No
CT47A2		Xq24	AMP	1	18	5.6%	No
RN7SL299P		1q42.2	AMP	1	18	5.6%	No
RNASEH2A	1.049e-1	19p13.13	AMP	1	18	5.6%	No
ST3GAL6		3q12.1	AMP	1	18	5.6%	No
DDHD2		8p11.23	HOMDEL	1	18	5.6%	No
RN7SKP173		20q11.23	AMP	1	18	5.6%	No
EOLA1-DT		Xq28	AMP	2	18	11.1%	No
LGALS7		19q13.13	AMP	1	18	5.6%	No
LY6H		8q24.3	AMP	1	18	5.6%	No
SNORA38B		17q24.2	AMP	1	18	5.6%	No
EP400		12q24.33	AMP	1	18	5.6%	Yes
RN7SL499P	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
CFAP92		3q21.3	AMP	1	18	5.6%	No
IDO2		8p11.21	HOMDEL	1	18	5.6%	No
OPN3		1q43	AMP	1	18	5.6%	No
RNA5SP246	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
TNP1		2q35	HOMDEL	1	18	5.6%	No
TMEM144		4q32.1	HOMDEL	1	18	5.6%	No
TMEM45B	1.076e-32	11q24.3	HOMDEL	1	18	5.6%	No
SKI	2.952e-4	1p36.33-p36.32	HOMDEL	1	18	5.6%	No
LINC00689	1.615e-3	7q36.3	HOMDEL	1	18	5.6%	No
LY6E		8q24.3	AMP	1	18	5.6%	No
CCL20		2q36.3	HOMDEL	1	18	5.6%	No
PERM1	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
PGRMC2		4q28.2	HOMDEL	1	18	5.6%	No
TDH		8p23.1	HOMDEL	1	18	5.6%	No
GML		8q24.3	AMP	1	18	5.6%	No
IFT46	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
CRYAB	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
OR6B3	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
PAQR9		3q23	AMP	1	18	5.6%	No
STRA8	1.615e-3	7q33	HOMDEL	1	18	5.6%	No
LRRC24		8q24.3	AMP	1	18	5.6%	No
ULK4	1.290e-2	3p22.1	HOMDEL	1	18	5.6%	No
BCR		22q11.23	AMP	1	18	5.6%	Yes
ST3GAL4	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
ATG4B	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
RNA5SP493		22q11.21	AMP	1	18	5.6%	No
SMARCA1		Xq25-q26.1	AMP	1	18	5.6%	Yes
SELENOT		3q25.1	AMP	2	18	11.1%	No
VGLL2		6q22.1	HOMDEL	1	18	5.6%	No
OR13H1		Xq26.2	AMP	1	18	5.6%	No
FGB		4q31.3	HOMDEL	1	18	5.6%	No
TIGD7		16p13.3	AMP	1	18	5.6%	No
KLF14	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
DMAC2		19q13.2	AMP	1	18	5.6%	No
SNORA11	4.965e-4	Xp11.21	HOMDEL	1	18	5.6%	No
PEX26		22q11.21	AMP	1	18	5.6%	No
ATP6V0E2	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
D2HGDH	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
PCYT1A		3q29	AMP	4	18	22.2%	No
INTS11	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
AK8		9q34.13	AMP	1	18	5.6%	No
PATE1	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
MAP3K5		6q23.3	HOMDEL	1	18	5.6%	No
INHCAP		3q22.1	AMP	1	18	5.6%	No
STX11		6q24.2	HOMDEL	1	18	5.6%	No
OR2T35		1q44	AMP	1	18	5.6%	No
PGAM5		12q24.33	AMP	1	18	5.6%	No
TRIM11		1q42.13	AMP	1	18	5.6%	No
ALPP	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
P2RY2		11q13.4	HOMDEL	1	18	5.6%	No
RBM34		1q42.3	AMP	1	18	5.6%	No
PCSK7	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	Yes
HOATZ	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
WDR70		5p13.2	AMP	1	18	5.6%	No
SAP30		4q34.1	HOMDEL	1	18	5.6%	No
KLHL21	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
ODF3	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
ARG1		6q23.2	HOMDEL	1	18	5.6%	No
LGALS4		19q13.2	AMP	1	18	5.6%	No
ESPNL	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
LSM1		8p11.23	HOMDEL	1	18	5.6%	No
KIAA1549	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
CEACAM20		19q13.31	AMP	1	18	5.6%	No
HLTF		3q24	AMP	2	18	11.1%	No
TRPC6	1.429e-43	11q22.1	AMP	1	18	5.6%	No
NR3C2		4q31	HOMDEL	1	18	5.6%	No
TRIP13	2.006e-6	5p15.33	AMP	1	18	5.6%	Yes
OPN1MW2		Xq28	AMP	2	18	11.1%	No
WNT10A		2q35	HOMDEL	1	18	5.6%	No
HOOK2	1.049e-1	19p13.13	AMP	1	18	5.6%	No
VSTM5		11q21	HOMDEL	1	18	5.6%	No
GPM6A		4q34.2	HOMDEL	1	18	5.6%	No
ACAT2	9.848e-5	6q25.3	HOMDEL	3	18	16.7%	No
LIPH		3q27.2	AMP	3	18	16.7%	No
LMOD2	1.615e-3	7q31.32	HOMDEL	1	18	5.6%	No
PIGQ		16p13.3	AMP	1	18	5.6%	No
FBXO5		6q25.2	HOMDEL	1	18	5.6%	No
FAM66A		8p23.1	HOMDEL	1	18	5.6%	No
CADM1	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
UCP1		4q31.1	HOMDEL	1	18	5.6%	No
TOPBP1		3q22.1	AMP	1	18	5.6%	No
CNBD2		20q11.23	AMP	1	18	5.6%	No
SMARCA4		19p13.2	AMP	1	18	5.6%	Yes
RAB38		11q14.2	HOMDEL	1	18	5.6%	No
PLEKHG4B	2.006e-6	5p15.33	AMP	1	18	5.6%	No
AGK	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
TMBIM1		2q35	HOMDEL	1	18	5.6%	No
SLC35F3		1q42.2	AMP	1	18	5.6%	No
OR14A2		1q44	AMP	1	18	5.6%	No
L3MBTL3		6q23.1	HOMDEL	1	18	5.6%	No
CFAP91		3q13.33	AMP	1	18	5.6%	No
ROPN1B		3q21.2	AMP	1	18	5.6%	No
PLET1	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
CLU		8p21.1	HOMDEL	1	18	5.6%	No
ZNF669		1q44	AMP	1	18	5.6%	No
ATP11B		3q26.33	AMP	3	18	16.7%	No
SMKR1	1.615e-3	7q32.1	HOMDEL	1	18	5.6%	No
MTMR2		11q21	HOMDEL	1	18	5.6%	No
AGO2		8q24.3	AMP	1	18	5.6%	Yes
TACC1		8p11.22	HOMDEL	1	18	5.6%	No
IGLL5		22q11.22	AMP	1	18	5.6%	No
ALDH1L1		3q21.3	AMP	1	18	5.6%	No
LINC00901		3q13.31	AMP	1	18	5.6%	No
DEFB110		6p12.3	HOMDEL	1	18	5.6%	No
ARL6IP1		16p12.3	AMP	1	18	5.6%	No
TCF21		6q23.2	HOMDEL	1	18	5.6%	No
UGT1A4	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
KLHL17	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
CITED2		6q24.1	HOMDEL	1	18	5.6%	No
LRCH2		Xq23	AMP	1	18	5.6%	No
MRPL44		2q36.1	HOMDEL	1	18	5.6%	No
RN7SKP260		2q33.3	HOMDEL	1	18	5.6%	No
RNA5SP263		8p12	HOMDEL	1	18	5.6%	No
ELP3		8p21.1	HOMDEL	1	18	5.6%	No
IRAK1		Xq28	AMP	2	18	11.1%	No
DNAJA3		16p13.3	AMP	1	18	5.6%	No
APLN		Xq26.1	AMP	1	18	5.6%	No
CFAP65		2q35	HOMDEL	1	18	5.6%	No
PRXL2B	2.952e-4	1p36.32	HOMDEL	1	18	5.6%	No
DENND11	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
GRIA3		Xq25	AMP	1	18	5.6%	No
UGT1A9	3.466e-41	2q37.1	HOMDEL	1	18	5.6%	No
TRMT9B		8p22	HOMDEL	1	18	5.6%	No
OR52K1	2.701e-2	11p15.4	HOMDEL	1	18	5.6%	No
TFAP2B		6p12.3	HOMDEL	1	18	5.6%	No
KAAG1	4.670e-2	6p22.3	HOMDEL	1	18	5.6%	No
EXOC3-AS1	2.006e-6	5p15.33	AMP	1	18	5.6%	No
WDR53		3q29	AMP	4	18	22.2%	No
SORBS3		8p21.3	HOMDEL	1	18	5.6%	No
EXOC8		1q42.2	AMP	1	18	5.6%	No
MTR		1q43	AMP	1	18	5.6%	No
SLC35F2	1.076e-32	11q22.3	HOMDEL	1	18	5.6%	No
TMEM209	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
AOC1	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
RAB6A		11q13.4	HOMDEL	1	18	5.6%	No
LTBP4		19q13.2	AMP	1	18	5.6%	No
KPNA2		17q24.2	AMP	1	18	5.6%	No
CUL1	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
ZNF568		19q13.12	AMP	1	18	5.6%	No
E4F1		16p13.3	AMP	1	18	5.6%	No
ZNF833P		19p13.2	AMP	1	18	5.6%	No
ZNF148		3q21.2	AMP	1	18	5.6%	No
SH3BP4	3.466e-41	2q37.2	HOMDEL	1	18	5.6%	No
TDRD6		6p12.3	HOMDEL	1	18	5.6%	No
LRRC4	1.615e-3	7q32.1	HOMDEL	1	18	5.6%	No
C19ORF38		19p13.2	AMP	1	18	5.6%	No
GCDH	1.049e-1	19p13.13	AMP	1	18	5.6%	No
ZC3HC1	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
HBM		16p13.3	AMP	1	18	5.6%	No
RNF207	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
LDOC1		Xq27.1	AMP	2	18	11.1%	No
GPR157	2.952e-4	1p36.22	HOMDEL	1	18	5.6%	No
MYH16		7q22.1	HOMDEL	1	18	5.6%	No
DIXDC1	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
ZNF428		19q13.31	AMP	1	18	5.6%	No
FAM181B		11q14.1	HOMDEL	1	18	5.6%	No
SNORD15A		11q13.4	HOMDEL	1	18	5.6%	No
CPNE1		20q11.22	AMP	1	18	5.6%	No
LEFTY2		1q42.12	AMP	1	18	5.6%	No
SNORD14E	1.076e-32	11q23.3-q25	HOMDEL	1	18	5.6%	No
TPSAB1		16p13.3	AMP	1	18	5.6%	No
ATP2C1		3q22.1	AMP	1	18	5.6%	No
PTK2		8q24.3	AMP	1	18	5.6%	No
CCNYL1		2q33.3	HOMDEL	1	18	5.6%	No
ARID1B	9.848e-5	6q25.3	HOMDEL	2	18	11.1%	Yes
KDM4E		11q21	HOMDEL	1	18	5.6%	No
RTL10		22q11.21	AMP	1	18	5.6%	No
ZSWIM4		19p13.13	AMP	1	18	5.6%	No
ZNF788P		19p13.2	AMP	1	18	5.6%	No
CTNNBL1		20q11.23	AMP	1	18	5.6%	No
DUX4L3	1.654e-13	4q35.2	HOMDEL	1	18	5.6%	No
ZNF732	1.297e-1	4p16.3	HOMDEL	1	18	5.6%	No
KPNA1		3q21.1	AMP	1	18	5.6%	No
GTDC1		2q22.3	HOMDEL	1	18	5.6%	No
IRGQ		19q13.31	AMP	1	18	5.6%	No
FGF19		11q13.3	HOMDEL	1	18	5.6%	Yes
MLST8		16p13.3	AMP	1	18	5.6%	No
TPPP	2.006e-6	5p15.33	AMP	1	18	5.6%	No
NPHP3		3q22.1	AMP	1	18	5.6%	No
SH2D1A		Xq25	AMP	1	18	5.6%	Yes
ANTKMT		16p13.3	AMP	1	18	5.6%	No
CBFA2T2		20q11.21-q11.22	AMP	1	18	5.6%	No
CTSB		8p23.1	HOMDEL	1	18	5.6%	No
RPL39L		3q27.3	AMP	3	18	16.7%	No
IDO1		8p11.21	HOMDEL	1	18	5.6%	No
TMEM212	2.352e-34	3q26.31	AMP	3	18	16.7%	No
TWIST2	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
MTRNR2L6	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
HBA2		16p13.3	AMP	1	18	5.6%	No
ARHGAP4		Xq28	AMP	2	18	11.1%	No
EGFEM1P	2.352e-34	3q26.2	AMP	3	18	16.7%	No
IL22RA2		6q23.3	HOMDEL	1	18	5.6%	No
ZDHHC2		8p22	HOMDEL	1	18	5.6%	No
DYNLT2	9.848e-5	6q27	HOMDEL	3	18	16.7%	No
VSTM2L		20q11.23	AMP	1	18	5.6%	No
ELOVL5		6p12.1	HOMDEL	1	18	5.6%	No
PI4KAP2		22q11.21	AMP	1	18	5.6%	No
ERI2		16p12.3	AMP	1	18	5.6%	No
HELT		4q35.1	HOMDEL	1	18	5.6%	No
BMPR2		2q33.1-q33.2	HOMDEL	1	18	5.6%	No
ARHGEF1		19q13.2	AMP	1	18	5.6%	No
C4ORF47		4q35.1	HOMDEL	1	18	5.6%	No
ROBO3	1.076e-32	11q24.2	HOMDEL	1	18	5.6%	No
PLD3		19q13.2	AMP	1	18	5.6%	No
STXBP5		6q24.3	HOMDEL	1	18	5.6%	No
LYL1		19p13.13	AMP	1	18	5.6%	Yes
WNT9A		1q42.13	AMP	1	18	5.6%	No
SCRIB		8q24.3	AMP	1	18	5.6%	No
UBE2H	1.615e-3	7q32.2	HOMDEL	1	18	5.6%	No
ZNF565		19q13.12	AMP	1	18	5.6%	No
RPL24		3q12.3	AMP	1	18	5.6%	No
PLEKHN1	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
TRMT2A		22q11.21	AMP	1	18	5.6%	No
HTR3B	1.076e-32	11q23.2	HOMDEL	1	18	5.6%	No
LYRM1		16p12.3	AMP	1	18	5.6%	No
RNF122		8p12	HOMDEL	1	18	5.6%	No
MRPS34		16p13.3	AMP	1	18	5.6%	No
OR2M5		1q44	AMP	1	18	5.6%	No
HES2	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
PRAG1		8p23.1	HOMDEL	1	18	5.6%	No
RN7SKP273	1.076e-32	11q23.1	HOMDEL	1	18	5.6%	No
AP2A2	2.701e-2	11p15.5	HOMDEL	1	18	5.6%	No
SERINC1		6q22.31	HOMDEL	1	18	5.6%	No
ARHGAP6		Xp22.2	AMP	1	18	5.6%	No
AP1M2		19p13.2	AMP	1	18	5.6%	No
ATP6V1B2		8p21.3	HOMDEL	1	18	5.6%	Yes
TRAF7		16p13.3	AMP	1	18	5.6%	Yes
RN7SKP51		6q22.1	HOMDEL	1	18	5.6%	No
ZNF235		19q13.2	AMP	1	18	5.6%	No
TIGIT		3q13.31	AMP	1	18	5.6%	No
SMARCA5		4q31.21	HOMDEL	1	18	5.6%	No
HES3	2.952e-4	1p36.31	HOMDEL	1	18	5.6%	No
ADAM3A		8p11.22	HOMDEL	1	18	5.6%	No
LGALS13		19q13.2	AMP	1	18	5.6%	No
FUNDC2		Xq28	AMP	2	18	11.1%	No
CAPN10	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
PRLR		5p13.2	AMP	1	18	5.6%	No
ISG15	2.952e-4	1p36.33	HOMDEL	1	18	5.6%	No
LTV1		6q24.2	HOMDEL	1	18	5.6%	No
MROH6		8q24.3	AMP	1	18	5.6%	No
CRAMP1		16p13.3	AMP	1	18	5.6%	No
ERBB4		2q34	HOMDEL	1	18	5.6%	Yes
LINC00184		1q42.3	AMP	1	18	5.6%	No
PBX2P1		3q24	AMP	1	18	5.6%	No
PPP6R3		11q13	HOMDEL	1	18	5.6%	No
LEKR1		3q25.31	AMP	2	18	11.1%	No
BLID	1.076e-32	11q24.1	HOMDEL	1	18	5.6%	No
MAF1		8q24.3	AMP	1	18	5.6%	No
MMUT		6p12.3	HOMDEL	1	18	5.6%	No
LRRIQ4	2.352e-34	3q26.2	AMP	3	18	16.7%	No
MRPS33	1.615e-3	7q34	HOMDEL	1	18	5.6%	No
SFTPC		8p21.3	HOMDEL	1	18	5.6%	No
ZNF44		19p13.2	AMP	1	18	5.6%	No
DCUN1D1		3q26.33	AMP	3	18	16.7%	Yes
RBFOX1		16p13.3	HOMDEL	1	18	5.6%	No
SPANXC		Xq27.2	AMP	2	18	11.1%	No
RN7SL815P		3q13.31	AMP	1	18	5.6%	No
DHCR7		11q13.4	HOMDEL	1	18	5.6%	No
RASA2		3q23	AMP	1	18	5.6%	No
TLCD5	1.076e-32	11q23.3	HOMDEL	1	18	5.6%	No
PRM1		16p13.13	AMP	1	18	5.6%	No
SUMO4		6q25.1	HOMDEL	1	18	5.6%	No
ME3		11q14.2	HOMDEL	1	18	5.6%	No
RPL37A		2q35	HOMDEL	1	18	5.6%	No
CCNL1		3q25.31	AMP	2	18	11.1%	No
UBASH3B	1.076e-32	11q24.1	HOMDEL	1	18	5.6%	No
PPP1R7	3.466e-41	2q37.3	HOMDEL	1	18	5.6%	No
PODXL2		3q21.3	AMP	1	18	5.6%	No
RARRES2	1.615e-3	7q36.1	HOMDEL	1	18	5.6%	No
RN7SL190P		Xq28	AMP	2	18	11.1%	No
SMC4		3q25.33	AMP	2	18	11.1%	No
