Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ZNF235		1	1	131	0.8%	No
GAREM1		1	1	131	0.8%	No
MMP20		1	1	131	0.8%	No
S100PBP		2	2	131	1.5%	No
IPPK		1	1	131	0.8%	No
PRRX2		2	2	131	1.5%	No
LCMT1		1	1	131	0.8%	No
GULP1		1	1	131	0.8%	No
LRRK2		7	7	131	5.3%	Yes
REV1		1	1	131	0.8%	No
SOCS6		3	3	131	2.3%	No
RHCG		2	2	131	1.5%	No
WDR90		2	2	131	1.5%	Yes
TRIP10		1	1	131	0.8%	No
TRIP12		2	2	131	1.5%	No
TRIP11		5	4	131	3.1%	Yes
CCDC14		3	3	131	2.3%	No
ENGASE		2	2	131	1.5%	No
RMND5B		2	2	131	1.5%	No
FNDC3B		4	4	131	3.1%	No
SAMD15		1	1	131	0.8%	No
FAM133B		2	2	131	1.5%	No
SFMBT1		1	1	131	0.8%	No
TRIP13		2	2	131	1.5%	Yes
PTER		1	1	131	0.8%	No
COPS2		1	1	131	0.8%	No
TMEM61		1	1	131	0.8%	No
TGM5		3	3	131	2.3%	No
MICAL1		1	1	131	0.8%	No
GLRA3		1	1	131	0.8%	No
CD163		1	1	131	0.8%	No
CERK		2	2	131	1.5%	No
CNOT8		1	1	131	0.8%	No
CRTC3		1	1	131	0.8%	Yes
TCEAL1		1	1	131	0.8%	No
RBM15		1	1	131	0.8%	Yes
EPS8L2		1	1	131	0.8%	No
SPESP1		1	1	131	0.8%	No
LIMA1		1	1	131	0.8%	No
DCDC2		1	1	131	0.8%	No
CABP2		1	1	131	0.8%	No
HSD17B7		2	2	131	1.5%	No
ISYNA1		1	1	131	0.8%	No
GTF3C5		1	1	131	0.8%	No
GTF3C4		1	1	131	0.8%	No
ANKFY1		2	2	131	1.5%	No
CYP4Z1		2	2	131	1.5%	No
TAOK2		5	3	131	2.3%	No
WDR47		1	1	131	0.8%	No
EFTUD2		3	3	131	2.3%	No
RALY		2	2	131	1.5%	No
NDST3		3	3	131	2.3%	No
MMRN1		1	1	131	0.8%	No
ZP1		1	1	131	0.8%	No
RALBP1		3	3	131	2.3%	No
KCNT1		2	2	131	1.5%	No
YLPM1		3	3	131	2.3%	No
ARHGAP21		3	3	131	2.3%	No
PREX1		4	4	131	3.1%	No
PPP1R21		1	1	131	0.8%	No
RIC1		1	1	131	0.8%	No
CTNNBL1		1	1	131	0.8%	No
MORF4L1		2	2	131	1.5%	No
USHBP1		2	2	131	1.5%	No
FAM151B		1	1	131	0.8%	No
GOLGA8G		1	1	131	0.8%	No
CRAMP1		4	4	131	3.1%	No
OR4S1		1	1	131	0.8%	No
GOLGA6L1		1	1	131	0.8%	No
TMX4		3	2	131	1.5%	No
SYT13		1	1	131	0.8%	No
HMCN1		6	6	131	4.6%	No
EHD1		1	1	131	0.8%	No
SERTAD4		1	1	131	0.8%	No
BCO2		1	1	131	0.8%	No
MEPCE		1	1	131	0.8%	No
TBC1D10A		2	1	131	0.8%	No
FAN1		3	3	131	2.3%	No
SLC22A6		2	2	131	1.5%	No
SLIT2		5	5	131	3.8%	No
MAPRE3		1	1	131	0.8%	No
LINC01124		1	1	131	0.8%	No
MLLT10		3	3	131	2.3%	Yes
CUBN		5	5	131	3.8%	No
ATF6		1	1	131	0.8%	No
HABP4		2	2	131	1.5%	No
STAM		3	3	131	2.3%	No
SEPHS2		2	2	131	1.5%	No
GPCPD1		2	2	131	1.5%	No
ZNF687		1	1	131	0.8%	No
AFG3L2		2	2	131	1.5%	No
EBF4		2	2	131	1.5%	No
HOMEZ		1	1	131	0.8%	No
PDZD4		1	1	131	0.8%	No
NUP214		2	2	131	1.5%	Yes
ATAD3B		3	3	131	2.3%	No
KIFAP3		1	1	131	0.8%	No
MRTFA		2	2	131	1.5%	Yes
MSL3		1	1	131	0.8%	No
IRGC		1	1	131	0.8%	No
KDELR1		1	1	131	0.8%	No
CPXM1		1	1	131	0.8%	No
BEGAIN		1	1	131	0.8%	No
SF3A3		2	2	131	1.5%	No
WDR48		2	2	131	1.5%	No
HMCN2		2	2	131	1.5%	No
CD93		2	2	131	1.5%	No
TAF3		1	1	131	0.8%	No
SHOC2		2	2	131	1.5%	Yes
RAB28		1	1	131	0.8%	No
KL		2	2	131	1.5%	No
IQCF6		1	1	131	0.8%	No
NRXN3		3	3	131	2.3%	No
TRAFD1		3	2	131	1.5%	No
PNPLA6		3	3	131	2.3%	No
CCDC6		1	1	131	0.8%	Yes
LONP1		1	1	131	0.8%	No
SUGT1		1	1	131	0.8%	No
OR8G1		1	1	131	0.8%	No
OR8B8		2	2	131	1.5%	No
PAPOLA		3	3	131	2.3%	No
OR10A3		1	1	131	0.8%	No
EDAR		1	1	131	0.8%	No
TTC29		1	1	131	0.8%	No
MAGED2		2	2	131	1.5%	No
SPATA16		2	2	131	1.5%	No
COX5A		1	1	131	0.8%	No
NRXN1		4	4	131	3.1%	No
SBNO2		4	4	131	3.1%	No
CSRP3		1	1	131	0.8%	No
NRXN2		3	3	131	2.3%	No
EPN2		1	1	131	0.8%	No
OR4C3		4	3	131	2.3%	No
BTNL3		1	1	131	0.8%	No
EHMT2		3	3	131	2.3%	No
PLAA		1	1	131	0.8%	No
PPT2		2	2	131	1.5%	No
KIF3B		3	3	131	2.3%	No
WDR87		5	4	131	3.1%	No
PARD3		5	5	131	3.8%	No
DBF4		2	2	131	1.5%	No
TSPAN10		1	1	131	0.8%	No
MIXL1		1	1	131	0.8%	No
SLC22A14		1	1	131	0.8%	No
ODAD1		1	1	131	0.8%	No
DCBLD2		1	1	131	0.8%	No
PDHX		1	1	131	0.8%	No
OTOF		3	3	131	2.3%	No
COG1		1	1	131	0.8%	No
SEZ6L2		2	2	131	1.5%	No
CMYA5		4	4	131	3.1%	No
PPP1R14B		2	1	131	0.8%	No
NUPR1		2	1	131	0.8%	No
OR10J1		1	1	131	0.8%	No
NMT2		1	1	131	0.8%	No
LRRC15		1	1	131	0.8%	No
TGFBRAP1		1	1	131	0.8%	No
SLC22A13		2	2	131	1.5%	No
CUL5		1	1	131	0.8%	No
DIPK1C		2	2	131	1.5%	No
DHRS4		1	1	131	0.8%	No
RUNDC3A		1	1	131	0.8%	No
MTMR11		2	2	131	1.5%	No
BRD8		2	2	131	1.5%	No
USP5		3	3	131	2.3%	No
XRRA1		1	1	131	0.8%	No
UFSP1		1	1	131	0.8%	No
NKAIN2		1	1	131	0.8%	No
METTL15		1	1	131	0.8%	No
PTPN18		2	2	131	1.5%	No
LHX6		2	2	131	1.5%	No
AAAS		1	1	131	0.8%	No
FXR1		3	3	131	2.3%	No
KMT2D		28	15	131	11.5%	Yes
PTX3		1	1	131	0.8%	No
FAM169B		1	1	131	0.8%	No
PTPRO		1	1	131	0.8%	Yes
PTPRS		1	1	131	0.8%	Yes
RBMXL3		2	2	131	1.5%	No
ZNF92		1	1	131	0.8%	No
PVR		1	1	131	0.8%	No
NECTIN1		1	1	131	0.8%	No
NUDT10		1	1	131	0.8%	No
NECTIN2		1	1	131	0.8%	No
ADAMTS15		2	2	131	1.5%	No
BTBD8		1	1	131	0.8%	No
OR6C6		1	1	131	0.8%	No
ZNF746		3	3	131	2.3%	No
ZNF326		1	1	131	0.8%	No
PURA		1	1	131	0.8%	No
KCNH8		3	3	131	2.3%	No
PLIN4		3	3	131	2.3%	No
TMEM252		1	1	131	0.8%	No
WDFY2		1	1	131	0.8%	No
DOCK11		6	6	131	4.6%	No
PXMP2		1	1	131	0.8%	No
PSORS1C1		1	1	131	0.8%	No
B4GALNT3		2	2	131	1.5%	No
PWP2		2	2	131	1.5%	No
SCUBE2		1	1	131	0.8%	No
ABCD3		1	1	131	0.8%	No
TRPM6		3	3	131	2.3%	No
ABCD4		2	2	131	1.5%	No
ZNF425		1	1	131	0.8%	No
CBWD3		1	1	131	0.8%	No
MPP7		1	1	131	0.8%	No
CATSPERD		3	3	131	2.3%	No
ATG2B		5	5	131	3.8%	No
NAIF1		1	1	131	0.8%	No
WDR70		3	3	131	2.3%	No
TRIB3		1	1	131	0.8%	No
GPATCH2		3	2	131	1.5%	No
RALGPS2		1	1	131	0.8%	No
PEX5		1	1	131	0.8%	No
AGGF1		1	1	131	0.8%	No
BSDC1		1	1	131	0.8%	No
PCYT2		3	3	131	2.3%	No
ANO1		3	2	131	1.5%	No
PYGB		3	3	131	2.3%	No
PYGL		2	2	131	1.5%	No
MTF1		1	1	131	0.8%	No
DYNC2I1		2	2	131	1.5%	No
TMEM39B		1	1	131	0.8%	No
ZNF740		2	2	131	1.5%	No
ARHGAP17		2	2	131	1.5%	No
ADAMTS16		5	5	131	3.8%	No
CRTAC1		1	1	131	0.8%	No
NEURL2		2	1	131	0.8%	No
ADAMTS18		3	3	131	2.3%	No
ADAMTS17		2	2	131	1.5%	No
ADGRD2		1	1	131	0.8%	No
HOXA3		1	1	131	0.8%	Yes
FANCL		1	1	131	0.8%	Yes
PIWIL2		1	1	131	0.8%	No
MARK4		1	1	131	0.8%	No
HEATR1		6	5	131	3.8%	No
TMPRSS7		4	3	131	2.3%	No
CEP192		4	4	131	3.1%	No
MTHFD1		1	1	131	0.8%	No
VPS13B		8	7	131	5.3%	No
KIF12		1	1	131	0.8%	No
MTHFR		1	1	131	0.8%	No
ANO10		2	2	131	1.5%	No
PZP		5	5	131	3.8%	No
RAB6A		1	1	131	0.8%	No
MAP4K2		1	1	131	0.8%	No
MYO1F		1	1	131	0.8%	No
HOXB1		1	1	131	0.8%	No
PLK5		2	2	131	1.5%	No
ODAD2		1	1	131	0.8%	No
WRAP53		1	1	131	0.8%	No
SRBD1		1	1	131	0.8%	No
HOXA9		1	1	131	0.8%	Yes
LARP1B		1	1	131	0.8%	No
SUGP1		1	1	131	0.8%	No
BRINP2		1	1	131	0.8%	No
FIGN		2	2	131	1.5%	No
HOXA4		2	2	131	1.5%	No
RGL2		1	1	131	0.8%	No
MTM1		1	1	131	0.8%	No
RAB3IL1		1	1	131	0.8%	No
RAB5B		1	1	131	0.8%	No
RAC2		1	1	131	0.8%	Yes
ERICH1		1	1	131	0.8%	No
GIMAP8		1	1	131	0.8%	No
RAD9A		1	1	131	0.8%	No
RAD17		1	1	131	0.8%	No
HOXC5		2	2	131	1.5%	No
HOXC4		2	2	131	1.5%	No
ELP3		1	1	131	0.8%	No
KCNQ5		3	3	131	2.3%	No
HOXB7		1	1	131	0.8%	No
LRRC8D		1	1	131	0.8%	No
HOXB6		1	1	131	0.8%	No
HOXB4		1	1	131	0.8%	No
MTPAP		1	1	131	0.8%	No
HOXB3		1	1	131	0.8%	No
NXNL1		1	1	131	0.8%	No
HOXB2		1	1	131	0.8%	No
NAALADL2		3	3	131	2.3%	No
MTTP		2	2	131	1.5%	No
MORN3		1	1	131	0.8%	No
MTR		1	1	131	0.8%	No
ADGRD1		2	2	131	1.5%	No
RAD51B		2	2	131	1.5%	Yes
MOK		1	1	131	0.8%	No
MIX23		1	1	131	0.8%	No
RAD51D		1	1	131	0.8%	Yes
RAF1		1	1	131	0.8%	Yes
OC90		1	1	131	0.8%	No
HOXD4		1	1	131	0.8%	No
SDAD1		1	1	131	0.8%	No
DALRD3		3	1	131	0.8%	No
TMEM38B		2	2	131	1.5%	No
DARS2		1	1	131	0.8%	No
HOXC13		1	1	131	0.8%	Yes
ARMC1		1	1	131	0.8%	No
HOXC11		1	1	131	0.8%	Yes
MSTO1		1	1	131	0.8%	No
HOXC10		1	1	131	0.8%	No
HOXC8		1	1	131	0.8%	No
HOXC6		1	1	131	0.8%	No
RAD21		4	4	131	3.1%	Yes
RAD23A		1	1	131	0.8%	No
RAD23B		2	2	131	1.5%	No
RAD51		2	2	131	1.5%	Yes
SLC39A5		5	2	131	1.5%	No
RAD51C		3	3	131	2.3%	Yes
TDRP		1	1	131	0.8%	No
ANKRD52		1	1	131	0.8%	No
HPD		1	1	131	0.8%	No
HPCAL1		2	2	131	1.5%	No
HP		1	1	131	0.8%	No
HOXD13		2	2	131	1.5%	Yes
ZDHHC23		3	3	131	2.3%	No
WDSUB1		1	1	131	0.8%	No
HOXD10		2	2	131	1.5%	No
RAG1		2	2	131	1.5%	No
RAG2		1	1	131	0.8%	No
RALA		1	1	131	0.8%	No
CADM2		1	1	131	0.8%	No
MUC1		3	3	131	2.3%	Yes
MUC2		3	3	131	2.3%	No
MUC3A		2	2	131	1.5%	No
MUC4		70	20	131	15.3%	No
LONRF2		1	1	131	0.8%	No
HPRT1		1	1	131	0.8%	No
HPR		1	1	131	0.8%	No
AIFM3		4	3	131	2.3%	No
FAM210A		1	1	131	0.8%	No
DEFB129		1	1	131	0.8%	No
SIRPA		2	2	131	1.5%	No
PABPC5		1	1	131	0.8%	No
UPP2		1	1	131	0.8%	No
LARP4		2	2	131	1.5%	No
TRIM37		1	1	131	0.8%	No
MUSK		1	1	131	0.8%	No
MUTYH		2	2	131	1.5%	Yes
ERAS		1	1	131	0.8%	No
IL23R		2	2	131	1.5%	No
HRAS		1	1	131	0.8%	Yes
ANKLE1		2	2	131	1.5%	No
SREK1		2	2	131	1.5%	No
SLC22A9		1	1	131	0.8%	No
RBBP8NL		2	2	131	1.5%	No
CNBD2		2	2	131	1.5%	No
MUC6		1	1	131	0.8%	No
PRMT2		1	1	131	0.8%	No
HRG		1	1	131	0.8%	No
HRC		4	3	131	2.3%	No
HRH1		1	1	131	0.8%	No
AGFG2		1	1	131	0.8%	No
GPR155		1	1	131	0.8%	No
MX1		1	1	131	0.8%	No
OR2T6		1	1	131	0.8%	No
HES1		1	1	131	0.8%	No
NANP		1	1	131	0.8%	No
HSD3B1		2	2	131	1.5%	Yes
HSBP1		1	1	131	0.8%	No
THAP6		1	1	131	0.8%	No
NCKAP5L		2	2	131	1.5%	No
MEAK7		1	1	131	0.8%	No
SLC7A14		2	2	131	1.5%	No
GBA2		2	2	131	1.5%	No
WDFY4		4	4	131	3.1%	No
DENND1A		1	1	131	0.8%	No
HSD11B2		1	1	131	0.8%	No
MROH7-TTC4		2	2	131	1.5%	No
H2BC18		2	1	131	0.8%	No
HSF1		1	1	131	0.8%	No
HSD17B4		5	4	131	3.1%	No
HSD17B1		1	1	131	0.8%	No
ZNF529		1	1	131	0.8%	No
SFMBT2		2	2	131	1.5%	No
PPP4R4		2	2	131	1.5%	No
ANO8		1	1	131	0.8%	No
PRX		2	2	131	1.5%	No
SLC52A3		1	1	131	0.8%	No
METTL14		1	1	131	0.8%	No
EPG5		3	3	131	2.3%	No
NCOA5		2	2	131	1.5%	No
PLET1		1	1	131	0.8%	No
TGIF2-RAB5IF		1	1	131	0.8%	No
ZFYVE28		4	4	131	3.1%	No
SPTBN4		3	3	131	2.3%	No
SOHLH1		1	1	131	0.8%	No
CARD14		3	2	131	1.5%	No
C1ORF116		4	3	131	2.3%	No
MANEAL		1	1	131	0.8%	No
FNDC4		1	1	131	0.8%	No
KLC2		4	3	131	2.3%	No
SLC9B1		1	1	131	0.8%	No
GNPNAT1		1	1	131	0.8%	No
PORCN		1	1	131	0.8%	No
MLPH		3	3	131	2.3%	No
MARCHF7		3	1	131	0.8%	No
SLC13A3		1	1	131	0.8%	No
YTHDC2		6	5	131	3.8%	No
ZC3HC1		1	1	131	0.8%	No
PPHLN1		1	1	131	0.8%	No
ADAMTS20		4	4	131	3.1%	No
XKR3		1	1	131	0.8%	No
KIF18B		1	1	131	0.8%	No
ZCCHC17		1	1	131	0.8%	No
RECQL5		1	1	131	0.8%	No
ETNPPL		1	1	131	0.8%	No
RECQL4		2	2	131	1.5%	Yes
TUT1		1	1	131	0.8%	No
GRAP2		1	1	131	0.8%	No
USP46		1	1	131	0.8%	No
OR10H3		1	1	131	0.8%	No
OR10G2		1	1	131	0.8%	No
OR10H2		1	1	131	0.8%	No
SCLY		1	1	131	0.8%	No
ZNF581		1	1	131	0.8%	No
SHISA2		1	1	131	0.8%	No
TJP2		7	6	131	4.6%	No
ARMCX5		1	1	131	0.8%	No
METTL4		1	1	131	0.8%	No
FAM189A2		3	3	131	2.3%	No
RFX7		1	1	131	0.8%	No
FSIP2		6	5	131	3.8%	No
CDCP1		1	1	131	0.8%	No
ITGB1BP2		2	2	131	1.5%	No
VCX3B		2	2	131	1.5%	No
RUNDC1		2	2	131	1.5%	No
RAB14		1	1	131	0.8%	No
PEX5L		1	1	131	0.8%	No
ZRANB2		5	5	131	3.8%	No
ZNF264		2	2	131	1.5%	No
CYP7B1		1	1	131	0.8%	No
NTN1		2	2	131	1.5%	No
KCNK6		1	1	131	0.8%	No
INTS6		2	2	131	1.5%	No
GDF7		1	1	131	0.8%	No
HDAC7		2	2	131	1.5%	Yes
ARMCX3		2	2	131	1.5%	No
DDX23		1	1	131	0.8%	No
LCN10		1	1	131	0.8%	No
PCDH20		3	3	131	2.3%	No
IFT88		1	1	131	0.8%	No
NCR2		1	1	131	0.8%	No
PABPN1		1	1	131	0.8%	No
NCR1		2	2	131	1.5%	No
CHST2		1	1	131	0.8%	No
LATS2		1	1	131	0.8%	Yes
AGO1		2	2	131	1.5%	Yes
TEX9		1	1	131	0.8%	No
IL36RN		1	1	131	0.8%	No
DAZAP1		3	3	131	2.3%	Yes
NHLRC3		2	2	131	1.5%	No
CYRIB		4	3	131	2.3%	No
JDP2		1	1	131	0.8%	No
JAKMIP1		1	1	131	0.8%	No
ESF1		1	1	131	0.8%	No
LARP7		1	1	131	0.8%	No
ABCG2		2	2	131	1.5%	No
ECEL1		1	1	131	0.8%	No
QKI		2	1	131	0.8%	Yes
DPF3		2	2	131	1.5%	No
GPR68		1	1	131	0.8%	No
AIM2		1	1	131	0.8%	No
MAP4K4		1	1	131	0.8%	No
ITM2B		1	1	131	0.8%	No
OR11L1		1	1	131	0.8%	No
GSTO1		1	1	131	0.8%	No
PAPOLG		1	1	131	0.8%	No
C12ORF43		1	1	131	0.8%	No
PCNX3		3	2	131	1.5%	No
MED17		3	3	131	2.3%	No
DAW1		1	1	131	0.8%	No
MED15		1	1	131	0.8%	No
PCF11		2	2	131	1.5%	No
NOXRED1		1	1	131	0.8%	No
OR2L8		1	1	131	0.8%	No
OR2L3		2	2	131	1.5%	No
OR2AK2		1	1	131	0.8%	No
HOMER3		1	1	131	0.8%	No
OR2M2		1	1	131	0.8%	No
HOMER2		2	2	131	1.5%	No
ITM2A		2	2	131	1.5%	No
OR2M7		1	1	131	0.8%	No
MYOF		5	5	131	3.8%	No
OR2T33		1	1	131	0.8%	No
ST8SIA2		2	2	131	1.5%	No
ARHGEF6		3	3	131	2.3%	No
HOMER1		1	1	131	0.8%	No
CNNM4		1	1	131	0.8%	No
SRRT		2	2	131	1.5%	No
ANO4		2	2	131	1.5%	No
NBAS		1	1	131	0.8%	No
KCTD8		1	1	131	0.8%	No
AKAP7		1	1	131	0.8%	No
GAN		1	1	131	0.8%	No
SH3BP5		1	1	131	0.8%	No
NPRL3		1	1	131	0.8%	No
RASAL2		3	3	131	2.3%	No
PATE4		1	1	131	0.8%	No
PLEKHB2		1	1	131	0.8%	No
EPN3		1	1	131	0.8%	No
PCNX2		7	5	131	3.8%	No
GREB1L		3	3	131	2.3%	No
KREMEN1		1	1	131	0.8%	No
OLFML2A		1	1	131	0.8%	No
C10ORF88		1	1	131	0.8%	No
DOCK5		3	3	131	2.3%	No
ESRP2		2	2	131	1.5%	No
BRIP1		1	1	131	0.8%	Yes
CTTNBP2		2	2	131	1.5%	No
NBPF10		4	4	131	3.1%	No
NAPSA		1	1	131	0.8%	No
ROCK2		3	3	131	2.3%	No
KIF7		7	7	131	5.3%	No
CT47B1		3	3	131	2.3%	No
TAF15		2	2	131	1.5%	Yes
MAPK8IP1		1	1	131	0.8%	No
AKAP6		2	2	131	1.5%	No
OR4A5		1	1	131	0.8%	No
SNX19		1	1	131	0.8%	No
NRDE2		3	2	131	1.5%	No
AUNIP		1	1	131	0.8%	No
TRIR		1	1	131	0.8%	No
FAM234A		2	2	131	1.5%	No
ZWILCH		3	3	131	2.3%	No
CUEDC2		1	1	131	0.8%	No
SLC25A34		1	1	131	0.8%	No
SPNS1		3	3	131	2.3%	No
DDI1		1	1	131	0.8%	No
PIGB		1	1	131	0.8%	No
UGT3A1		1	1	131	0.8%	No
LMO7DN		1	1	131	0.8%	No
H2BW1		1	1	131	0.8%	No
PGS1		1	1	131	0.8%	No
ONECUT2		2	2	131	1.5%	No
ADGRG5		2	2	131	1.5%	No
RND2		2	2	131	1.5%	No
SPATA6L		1	1	131	0.8%	No
ZCWPW1		4	2	131	1.5%	No
INTS15		1	1	131	0.8%	No
HOATZ		2	2	131	1.5%	No
WIPI1		1	1	131	0.8%	No
KXD1		1	1	131	0.8%	No
ENOX1		2	2	131	1.5%	No
PRSS54		1	1	131	0.8%	No
PDPR		1	1	131	0.8%	No
MYO15B		1	1	131	0.8%	No
FOXRED2		1	1	131	0.8%	No
SLC4A8		1	1	131	0.8%	No
MYOT		2	2	131	1.5%	No
CPNE4		3	3	131	2.3%	No
TBX4		1	1	131	0.8%	No
SLC4A7		2	2	131	1.5%	No
RNF31		3	2	131	1.5%	No
PSMF1		1	1	131	0.8%	No
DET1		1	1	131	0.8%	No
UACA		3	3	131	2.3%	No
COIL		2	1	131	0.8%	No
NUP37		1	1	131	0.8%	No
LRRC37A4P		1	1	131	0.8%	No
FNDC11		1	1	131	0.8%	No
WWC2		5	4	131	3.1%	No
FOXN4		3	3	131	2.3%	No
SMIM2		1	1	131	0.8%	No
AHNAK		5	4	131	3.1%	No
NAA25		3	3	131	2.3%	No
DGLUCY		2	2	131	1.5%	No
OR10W1		1	1	131	0.8%	No
ELL		3	2	131	1.5%	Yes
RTP2		1	1	131	0.8%	No
SLC14A2		3	3	131	2.3%	No
KIF26B		8	8	131	6.1%	No
IFT57		2	2	131	1.5%	No
MADCAM1		2	2	131	1.5%	No
TRPM8		1	1	131	0.8%	No
RADX		5	5	131	3.8%	No
ALG8		1	1	131	0.8%	No
STXBP5		2	2	131	1.5%	No
SOBP		1	1	131	0.8%	No
ASPSCR1		1	1	131	0.8%	Yes
SLC38A4		2	2	131	1.5%	No
CCDC186		2	2	131	1.5%	No
KRTAP12-4		2	2	131	1.5%	No
MYO1H		3	3	131	2.3%	No
SYMPK		3	3	131	2.3%	No
MED9		2	2	131	1.5%	No
SNX29		3	3	131	2.3%	Yes
KRTAP10-5		1	1	131	0.8%	No
TMEM51		3	3	131	2.3%	No
ARV1		1	1	131	0.8%	No
TMEM38A		1	1	131	0.8%	No
EFCAB6		1	1	131	0.8%	No
CFAP126		1	1	131	0.8%	No
SAMD4B		1	1	131	0.8%	No
TRPM3		3	3	131	2.3%	No
RANGAP1		1	1	131	0.8%	No
KRTAP10-9		1	1	131	0.8%	No
SECISBP2		2	2	131	1.5%	No
KRTAP10-11		2	2	131	1.5%	No
RAP1B		2	2	131	1.5%	No
RAP1GAP		1	1	131	0.8%	No
KRTAP10-4		1	1	131	0.8%	No
GSTO2		1	1	131	0.8%	No
SFR1		1	1	131	0.8%	No
GAS2L3		1	1	131	0.8%	No
ZNF556		1	1	131	0.8%	No
SEMA6D		2	2	131	1.5%	No
RANBP2		6	4	131	3.1%	Yes
CLPP		1	1	131	0.8%	No
PCOLCE2		2	2	131	1.5%	No
FASTKD3		1	1	131	0.8%	No
SRPK3		2	2	131	1.5%	No
ELOVL6		1	1	131	0.8%	No
MYEOV		1	1	131	0.8%	No
RARB		1	1	131	0.8%	No
RARG		2	1	131	0.8%	No
AATF		1	1	131	0.8%	No
RAP1GDS1		1	1	131	0.8%	Yes
RAP2B		1	1	131	0.8%	No
CWC15		1	1	131	0.8%	No
UFC1		1	1	131	0.8%	No
ATF7IP2		1	1	131	0.8%	No
RARA		1	1	131	0.8%	Yes
OR2AE1		1	1	131	0.8%	No
RTF2		1	1	131	0.8%	No
TCEAL6		1	1	131	0.8%	No
SCLT1		2	2	131	1.5%	No
SUSD3		1	1	131	0.8%	No
ATG9A		1	1	131	0.8%	No
TMEM223		1	1	131	0.8%	No
METTL16		1	1	131	0.8%	No
ARID4A		2	2	131	1.5%	Yes
BSCL2		1	1	131	0.8%	No
KDM5A		1	1	131	0.8%	Yes
RBBP4		1	1	131	0.8%	No
PGAP1		1	1	131	0.8%	No
CKAP2		1	1	131	0.8%	No
DYNLT4		2	2	131	1.5%	No
RASA1		2	2	131	1.5%	Yes
RASA2		3	3	131	2.3%	No
RASGRF1		2	2	131	1.5%	No
RASGRF2		1	1	131	0.8%	No
NCKIPSD		1	1	131	0.8%	No
RB1		4	4	131	3.1%	Yes
MYBPC2		1	1	131	0.8%	No
RBMS1		1	1	131	0.8%	No
MYBPC3		1	1	131	0.8%	No
RBMS2		1	1	131	0.8%	No
MYC		1	1	131	0.8%	Yes
ZNF532		1	1	131	0.8%	No
GOLPH3L		1	1	131	0.8%	No
ZNF410		2	1	131	0.8%	No
SETD5		3	3	131	2.3%	Yes
PRECSIT		1	1	131	0.8%	No
MX2		1	1	131	0.8%	No
RBBP7		1	1	131	0.8%	No
RBBP8		5	4	131	3.1%	No
SBNO1		7	5	131	3.8%	No
RBL1		2	2	131	1.5%	No
RBL2		2	2	131	1.5%	No
MYBPC1		1	1	131	0.8%	No
MYBL2		3	2	131	1.5%	No
RAD51AP2		2	2	131	1.5%	No
ALPK2		7	7	131	5.3%	No
TAPT1		2	2	131	1.5%	No
EVI5L		1	1	131	0.8%	No
BBS7		1	1	131	0.8%	No
MYF6		1	1	131	0.8%	No
RBP3		1	1	131	0.8%	No
DPPA4		1	1	131	0.8%	No
MYH1		3	3	131	2.3%	No
ATAD3A		1	1	131	0.8%	No
NKAPD1		2	2	131	1.5%	No
FANCI		2	2	131	1.5%	No
P3H2		4	4	131	3.1%	No
MACO1		1	1	131	0.8%	No
TMLHE		1	1	131	0.8%	No
MYCN		1	1	131	0.8%	Yes
GADD45B		1	1	131	0.8%	Yes
PRPH2		1	1	131	0.8%	No
MYH10		8	6	131	4.6%	No
TRIM62		1	1	131	0.8%	No
MYH11		3	3	131	2.3%	Yes
LRRC20		1	1	131	0.8%	No
LRRC1		2	2	131	1.5%	No
NAT10		2	2	131	1.5%	No
RAVER2		1	1	131	0.8%	No
ETNK2		1	1	131	0.8%	No
MYH2		3	3	131	2.3%	No
MYH3		4	4	131	3.1%	No
MYH4		2	2	131	1.5%	No
GXYLT1		3	3	131	2.3%	No
PNMA8A		1	1	131	0.8%	No
MYH6		6	6	131	4.6%	No
MYH7		7	5	131	3.8%	No
C12ORF40		2	2	131	1.5%	No
MYH8		5	5	131	3.8%	No
MYH9		7	6	131	4.6%	Yes
GAB3		1	1	131	0.8%	No
RELA		1	1	131	0.8%	No
MYO1A		1	1	131	0.8%	No
SMU1		1	1	131	0.8%	No
HSPA2		2	2	131	1.5%	No
HSPA1L		2	2	131	1.5%	No
HSPA1B		1	1	131	0.8%	No
CCDC87		5	3	131	2.3%	No
VRTN		4	3	131	2.3%	No
DNAJA1		1	1	131	0.8%	No
UBA6		2	2	131	1.5%	No
RDX		1	1	131	0.8%	No
MYL2		1	1	131	0.8%	No
MYL3		1	1	131	0.8%	No
RECQL		1	1	131	0.8%	Yes
REL		3	3	131	2.3%	Yes
MYL5		1	1	131	0.8%	No
REG1A		2	2	131	1.5%	No
HTR3C		1	1	131	0.8%	No
HECTD4		4	3	131	2.3%	No
MYL6		1	1	131	0.8%	No
REG1B		2	2	131	1.5%	No
MYLK		2	2	131	1.5%	No
TVP23A		1	1	131	0.8%	No
REV3L		2	2	131	1.5%	No
EGFLAM		3	2	131	1.5%	No
MYO9B		5	5	131	3.8%	No
MYO10		2	2	131	1.5%	No
IGSF3		1	1	131	0.8%	No
HSP90AA1		4	4	131	3.1%	Yes
CYP4F22		1	1	131	0.8%	No
PRXL2C		1	1	131	0.8%	No
STEAP3		1	1	131	0.8%	No
