Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
MYH4		2	2	115	1.7%	No
GXYLT1		2	2	115	1.7%	No
RCN1		1	1	115	0.9%	No
PNMA8A		1	1	115	0.9%	No
MYH6		7	6	115	5.2%	No
RCN2		1	1	115	0.9%	No
MYH7		9	6	115	5.2%	No
C12ORF40		4	4	115	3.5%	No
MYH8		7	6	115	5.2%	No
MYH9		5	4	115	3.5%	Yes
CCM2L		2	2	115	1.7%	No
GAB3		2	2	115	1.7%	No
RELA		3	3	115	2.6%	No
MYO1A		3	2	115	1.7%	No
RELB		2	2	115	1.7%	No
REN		1	1	115	0.9%	No
HSPA6		1	1	115	0.9%	No
USP40		2	2	115	1.7%	No
HSPA2		1	1	115	0.9%	No
MOB1A		1	1	115	0.9%	No
HSPA1L		1	1	115	0.9%	No
HM13		2	1	115	0.9%	No
LCE5A		1	1	115	0.9%	No
CCDC87		5	3	115	2.6%	No
HSPA1A		2	1	115	0.9%	No
SLC38A7		4	1	115	0.9%	No
GATC		2	2	115	1.7%	No
VRTN		2	2	115	1.7%	No
DNAJA1		1	1	115	0.9%	No
UBA6		1	1	115	0.9%	No
RDX		5	3	115	2.6%	No
KSR2		1	1	115	0.9%	Yes
MYL1		1	1	115	0.9%	No
SAMD10		2	2	115	1.7%	No
RECQL		2	2	115	1.7%	Yes
OGFOD1		1	1	115	0.9%	No
ABHD16B		2	1	115	0.9%	No
REL		2	1	115	0.9%	Yes
REG1A		1	1	115	0.9%	No
HTR3C		3	3	115	2.6%	No
HECTD4		9	7	115	6.1%	No
HSPA5		2	1	115	0.9%	No
REG1B		1	1	115	0.9%	No
HSPA4		3	2	115	1.7%	No
MYLK		3	3	115	2.6%	No
GAGE12H		1	1	115	0.9%	No
TVP23A		2	2	115	1.7%	No
REV3L		3	3	115	2.6%	No
EGFLAM		7	6	115	5.2%	No
MYO9B		3	1	115	0.9%	No
RFC1		2	1	115	0.9%	No
MYO10		4	2	115	1.7%	No
RFC2		3	3	115	2.6%	No
HSP90AA1		5	5	115	4.3%	Yes
CYP4F22		1	1	115	0.9%	No
ZBTB8B		2	2	115	1.7%	No
STEAP3		1	1	115	0.9%	No
HKDC1		2	2	115	1.7%	No
SLC47A1		1	1	115	0.9%	No
ELFN1		2	2	115	1.7%	No
KIRREL1		2	2	115	1.7%	No
HSPB1		1	1	115	0.9%	No
CD300LG		1	1	115	0.9%	No
YY1AP1		2	2	115	1.7%	Yes
CHD9		6	3	115	2.6%	No
FBXO11		2	2	115	1.7%	Yes
HSPA8		6	6	115	5.2%	No
CCDC105		1	1	115	0.9%	No
UBXN10		2	2	115	1.7%	No
SPATA24		1	1	115	0.9%	No
MOB2		2	2	115	1.7%	No
TTC7B		3	3	115	2.6%	No
DNAJC18		1	1	115	0.9%	No
MYO1D		2	2	115	1.7%	No
RENBP		2	1	115	0.9%	No
MYO1E		3	2	115	1.7%	No
ZNF620		4	4	115	3.5%	No
MYO5A		6	6	115	5.2%	Yes
MYO5B		3	3	115	2.6%	No
UPF1		1	1	115	0.9%	Yes
MYO6		3	3	115	2.6%	No
MYO7A		9	4	115	3.5%	No
REST		5	4	115	3.5%	Yes
MYO7B		1	1	115	0.9%	No
RET		1	1	115	0.9%	Yes
MYO9A		9	8	115	7.0%	No
RFX2		2	2	115	1.7%	No
PPP1R12B		2	2	115	1.7%	No
RFX3		4	4	115	3.5%	No
MYT1		4	4	115	3.5%	No
RFX4		2	2	115	1.7%	No
RFX5		2	2	115	1.7%	No
VWA5B1		5	5	115	4.3%	No
ELF4		1	1	115	0.9%	Yes
ASXL2		3	3	115	2.6%	Yes
PCMTD2		1	1	115	0.9%	No
C12ORF56		1	1	115	0.9%	No
LRFN5		4	4	115	3.5%	No
ALG10B		1	1	115	0.9%	No
WDR41		6	2	115	1.7%	No
TMEM39A		1	1	115	0.9%	No
HSP90AB1		2	2	115	1.7%	Yes
TYW1		1	1	115	0.9%	No
THNSL2		1	1	115	0.9%	No
MRGBP		1	1	115	0.9%	No
DIS3L		2	2	115	1.7%	No
RFC5		2	2	115	1.7%	No
RFNG		1	1	115	0.9%	No
MYOG		1	1	115	0.9%	No
TRIM27		2	1	115	0.9%	Yes
RFX1		5	3	115	2.6%	No
PPP1R12A		5	5	115	4.3%	No
USP51		5	4	115	3.5%	No
LRRC37A2		2	2	115	1.7%	No
HNRNPM		4	1	115	0.9%	No
MARK2		4	3	115	2.6%	No
EMD		1	1	115	0.9%	No
NAA50		1	1	115	0.9%	No
NDST1		1	1	115	0.9%	No
CFAP43		4	3	115	2.6%	No
ZNF557		1	1	115	0.9%	No
TMEM143		1	1	115	0.9%	No
RAB11FIP1		3	2	115	1.7%	No
YIPF5		1	1	115	0.9%	No
HSPG2		12	4	115	3.5%	No
TARS2		1	1	115	0.9%	No
INTS14		1	1	115	0.9%	No
DNAJC4		1	1	115	0.9%	No
ACSF2		5	5	115	4.3%	No
ELN		2	2	115	1.7%	Yes
FAM117A		1	1	115	0.9%	No
ELK4		1	1	115	0.9%	Yes
PAAF1		4	4	115	3.5%	No
STMN4		1	1	115	0.9%	No
ELK3		1	1	115	0.9%	No
VOPP1		1	1	115	0.9%	No
PSPC1		2	2	115	1.7%	No
CYRIA		4	4	115	3.5%	No
ELK1		3	1	115	0.9%	No
ECHDC2		1	1	115	0.9%	No
NUBPL		2	2	115	1.7%	No
ATP13A5		3	3	115	2.6%	No
NAB1		1	1	115	0.9%	No
RGR		1	1	115	0.9%	No
NAB2		2	2	115	1.7%	Yes
RGS1		1	1	115	0.9%	No
RGS2		3	3	115	2.6%	No
RGS3		2	2	115	1.7%	No
TDRD3		2	2	115	1.7%	No
NAGA		4	2	115	1.7%	No
RGS4		2	2	115	1.7%	No
CEACAM6		3	2	115	1.7%	No
NBL1		1	1	115	0.9%	No
NBN		1	1	115	0.9%	Yes
NCAM1		1	1	115	0.9%	No
NCAM2		2	2	115	1.7%	No
PROSER1		1	1	115	0.9%	No
ENG		1	1	115	0.9%	No
SPG11		10	6	115	5.2%	No
ENDOG		1	1	115	0.9%	No
HTR1B		3	3	115	2.6%	No
FHOD3		5	3	115	2.6%	No
HTR1A		4	3	115	2.6%	No
SGPP1		1	1	115	0.9%	No
TMEM100		1	1	115	0.9%	No
SLC38A1		2	2	115	1.7%	No
RASGRP4		2	1	115	0.9%	No
QRSL1		1	1	115	0.9%	No
CCDC92		1	1	115	0.9%	No
GDPD5		2	2	115	1.7%	No
FBXO38		3	3	115	2.6%	No
EMX2		1	1	115	0.9%	No
PGM2		2	2	115	1.7%	No
CTTN		3	1	115	0.9%	No
C1ORF216		1	1	115	0.9%	No
ALPK1		3	3	115	2.6%	No
ADGRE1		3	1	115	0.9%	No
OSCP1		1	1	115	0.9%	No
EMP2		1	1	115	0.9%	No
THOC6		1	1	115	0.9%	No
TM2D3		1	1	115	0.9%	No
LRRC3		2	2	115	1.7%	No
SDR16C5		2	2	115	1.7%	No
NAP1L3		3	2	115	1.7%	No
NAP1L4		2	2	115	1.7%	No
ESCO2		2	2	115	1.7%	Yes
NARS1		1	1	115	0.9%	No
NASP		4	2	115	1.7%	No
KLHDC7A		1	1	115	0.9%	No
NCK1		2	2	115	1.7%	No
OR2H1		1	1	115	0.9%	No
NCL		2	2	115	1.7%	No
NDN		2	2	115	1.7%	No
OR1B1		2	1	115	0.9%	No
NDUFA1		1	1	115	0.9%	No
NDUFA3		2	2	115	1.7%	No
EPAS1		2	2	115	1.7%	Yes
EP300		20	16	115	13.9%	Yes
HUS1		1	1	115	0.9%	No
HTR7		1	1	115	0.9%	No
HTR6		1	1	115	0.9%	No
HTR5A		3	2	115	1.7%	No
HTR4		3	3	115	2.6%	No
ENPEP		3	2	115	1.7%	No
HTR3A		3	3	115	2.6%	No
ENO3		6	2	115	1.7%	No
ENO2		2	1	115	0.9%	No
HTR2B		2	2	115	1.7%	No
HTR2A		1	1	115	0.9%	No
TMEM241		1	1	115	0.9%	No
KRT40		1	1	115	0.9%	No
NCBP1		1	1	115	0.9%	No
TMEM128		1	1	115	0.9%	No
TCEAL3		1	1	115	0.9%	No
NCF2		2	2	115	1.7%	No
USP45		2	2	115	1.7%	No
NCF4		1	1	115	0.9%	No
TMEM141		1	1	115	0.9%	No
FAM131C		2	2	115	1.7%	No
KLHL30		4	2	115	1.7%	No
TTLL8		3	3	115	2.6%	No
EPHA7		1	1	115	0.9%	Yes
EPHA5		4	4	115	3.5%	Yes
EPHA4		2	2	115	1.7%	No
EPHA3		3	3	115	2.6%	Yes
EPHA1		2	2	115	1.7%	No
STOM		2	1	115	0.9%	No
TNC		7	5	115	4.3%	No
DMTN		3	2	115	1.7%	No
EPB42		1	1	115	0.9%	No
EPB41L2		2	1	115	0.9%	No
EPB41L1		5	5	115	4.3%	No
EPB41		5	5	115	4.3%	No
RERG		1	1	115	0.9%	No
ADAMTS14		5	5	115	4.3%	No
NRSN1		1	1	115	0.9%	No
CDCA5		1	1	115	0.9%	No
ADGRF1		4	3	115	2.6%	No
MTFR2		1	1	115	0.9%	No
ICAM3		3	3	115	2.6%	No
EPHX2		2	2	115	1.7%	No
ICAM2		1	1	115	0.9%	No
EPHX1		1	1	115	0.9%	No
ICAM1		1	1	115	0.9%	No
AGMO		1	1	115	0.9%	No
EPHB6		2	2	115	1.7%	No
ICA1		2	2	115	1.7%	No
EPHB4		6	3	115	2.6%	Yes
CNIH3		2	2	115	1.7%	No
NBPF20		4	3	115	2.6%	No
EPHB3		4	3	115	2.6%	No
ANKRD18A		1	1	115	0.9%	No
EPHB2		4	2	115	1.7%	No
EPHB1		3	2	115	1.7%	Yes
SLC9A4		1	1	115	0.9%	No
EPHA8		3	3	115	2.6%	No
PAGE3		1	1	115	0.9%	No
POLD4		1	1	115	0.9%	No
CCAR2		3	2	115	1.7%	No
OR2J2		1	1	115	0.9%	No
PLPPR5		2	2	115	1.7%	No
ERCC1		1	1	115	0.9%	No
ERBB4		6	4	115	3.5%	Yes
ERBB3		4	3	115	2.6%	Yes
ERBB2		8	5	115	4.3%	Yes
IRF8		1	1	115	0.9%	Yes
EPS15		3	2	115	1.7%	Yes
EPS8		3	2	115	1.7%	No
EPRS1		3	2	115	1.7%	No
ZNF429		1	1	115	0.9%	No
HAMP		1	1	115	0.9%	No
G6PC2		1	1	115	0.9%	No
TAF1L		10	7	115	6.1%	No
REPS1		4	3	115	2.6%	No
PNCK		2	2	115	1.7%	No
SULT6B1		1	1	115	0.9%	No
ERG		2	2	115	1.7%	Yes
ERF		2	2	115	1.7%	Yes
OR52K1		1	1	115	0.9%	No
OR52I1		1	1	115	0.9%	No
OR51D1		1	1	115	0.9%	No
ERCC6		7	4	115	3.5%	No
ERCC5		2	2	115	1.7%	Yes
ERCC4		2	2	115	1.7%	Yes
ERCC3		1	1	115	0.9%	Yes
CCNB1IP1		2	2	115	1.7%	Yes
CCDC181		1	1	115	0.9%	No
GRHL3		1	1	115	0.9%	No
ERCC2		2	2	115	1.7%	Yes
ID3		1	1	115	0.9%	Yes
CATSPERG		1	1	115	0.9%	No
ZP4		1	1	115	0.9%	No
SOGA1		5	2	115	1.7%	No
TLDC2		3	3	115	2.6%	No
RSPH10B2		3	3	115	2.6%	No
RAET1G		1	1	115	0.9%	No
ERN1		5	3	115	2.6%	No
ZFP92		1	1	115	0.9%	No
PRSS45P		1	1	115	0.9%	No
ERV3-1		1	1	115	0.9%	No
CYP4F11		1	1	115	0.9%	No
KRTAP5-8		1	1	115	0.9%	No
S100Z		1	1	115	0.9%	No
IZUMO4		2	1	115	0.9%	No
ACTRT1		1	1	115	0.9%	No
SLC4A5		2	1	115	0.9%	No
SAAL1		1	1	115	0.9%	No
NKX1-2		1	1	115	0.9%	No
ESR1		1	1	115	0.9%	Yes
CEP295NL		2	2	115	1.7%	No
RIMS4		2	2	115	1.7%	No
SUN5		1	1	115	0.9%	No
MACROD2		1	1	115	0.9%	No
DYNLL2		1	1	115	0.9%	No
PTRH1		2	2	115	1.7%	No
AHNAK2		19	11	115	9.6%	No
SOCS4		1	1	115	0.9%	No
MAGED1		1	1	115	0.9%	Yes
MRPS24		1	1	115	0.9%	No
RPH3AL		1	1	115	0.9%	No
UBTD2		1	1	115	0.9%	No
HS3ST5		4	3	115	2.6%	No
GBP6		4	3	115	2.6%	No
MRPS26		1	1	115	0.9%	No
KRTAP19-1		1	1	115	0.9%	No
KRTAP11-1		2	2	115	1.7%	No
TMBIM4		1	1	115	0.9%	No
MRPL48		2	2	115	1.7%	No
ADAMTS1		4	3	115	2.6%	No
MRPS15		1	1	115	0.9%	No
GAL3ST1		1	1	115	0.9%	No
PMPCB		1	1	115	0.9%	No
DCDC2B		1	1	115	0.9%	No
OR4D1		1	1	115	0.9%	No
FUZ		1	1	115	0.9%	No
MUS81		3	2	115	1.7%	No
ADAMTS4		1	1	115	0.9%	No
RASD1		2	2	115	1.7%	No
STYXL1		1	1	115	0.9%	No
RNF34		1	1	115	0.9%	No
ADAMTS3		5	4	115	3.5%	No
ADAMTS2		6	5	115	4.3%	No
NPEPPS		3	2	115	1.7%	No
EEF1E1		1	1	115	0.9%	No
AFMID		1	1	115	0.9%	No
TECR		6	2	115	1.7%	No
SLC35F1		3	2	115	1.7%	No
OR7C2		1	1	115	0.9%	No
MRPL36		1	1	115	0.9%	No
ZNF362		1	1	115	0.9%	No
FKBP7		1	1	115	0.9%	No
SPTLC2		4	2	115	1.7%	No
ASB1		1	1	115	0.9%	No
GDF15		1	1	115	0.9%	No
NUB1		1	1	115	0.9%	No
LITAF		1	1	115	0.9%	No
ASB4		2	1	115	0.9%	No
SARAF		1	1	115	0.9%	No
TBPL1		2	2	115	1.7%	No
GDF5		2	2	115	1.7%	No
BAG3		3	1	115	0.9%	No
BAG2		1	1	115	0.9%	No
BAG4		1	1	115	0.9%	No
NRIP1		4	3	115	2.6%	No
GMFG		2	2	115	1.7%	No
NCOA3		1	1	115	0.9%	Yes
POLR1C		3	3	115	2.6%	No
ZNF254		1	1	115	0.9%	No
MRPL32		1	1	115	0.9%	No
TBC1D16		1	1	115	0.9%	No
CCSER1		1	1	115	0.9%	No
NR2C2AP		2	2	115	1.7%	No
RFX6		1	1	115	0.9%	No
AMTN		2	2	115	1.7%	No
TPPP3		1	1	115	0.9%	No
TMEM59		1	1	115	0.9%	No
ASB2		4	3	115	2.6%	No
BAG5		2	2	115	1.7%	No
PALS2		1	1	115	0.9%	No
GOSR1		1	1	115	0.9%	No
RMDN2		1	1	115	0.9%	No
NRG2		1	1	115	0.9%	No
IGDCC3		1	1	115	0.9%	No
TP53I3		1	1	115	0.9%	No
TRIM42		2	2	115	1.7%	No
CIR1		2	2	115	1.7%	No
APBA3		2	2	115	1.7%	No
LZTR1		5	4	115	3.5%	Yes
DGCR6		1	1	115	0.9%	No
RAB3D		1	1	115	0.9%	No
NBPF12		1	1	115	0.9%	No
TRIM67		2	2	115	1.7%	No
FGD4		1	1	115	0.9%	No
FAM83B		2	2	115	1.7%	No
SUFU		1	1	115	0.9%	Yes
EI24		1	1	115	0.9%	No
SLC32A1		2	1	115	0.9%	No
CHD1L		3	2	115	1.7%	No
AKAP17A		2	1	115	0.9%	No
SYN3		6	4	115	3.5%	No
MACROH2A1		1	1	115	0.9%	No
GTPBP6		2	1	115	0.9%	No
TEPP		1	1	115	0.9%	No
NAA30		1	1	115	0.9%	No
C20ORF96		6	3	115	2.6%	No
CPSF3		1	1	115	0.9%	No
FRG1BP		1	1	115	0.9%	No
TRAPPC2L		1	1	115	0.9%	No
ZBTB46		1	1	115	0.9%	No
GPX6		1	1	115	0.9%	No
WFDC3		1	1	115	0.9%	No
NOL4L		5	4	115	3.5%	No
CBLN4		2	2	115	1.7%	No
CLTCL1		6	5	115	4.3%	Yes
ERP27		1	1	115	0.9%	No
BCAR1		1	1	115	0.9%	No
H6PD		3	1	115	0.9%	No
USP11		5	3	115	2.6%	No
GABBR2		1	1	115	0.9%	No
GTF2IRD1		2	2	115	1.7%	No
GTPBP1		5	3	115	2.6%	No
APOBEC3H		1	1	115	0.9%	No
ELP4		1	1	115	0.9%	No
SPEM1		3	3	115	2.6%	No
CTCFL		3	3	115	2.6%	No
TRIM69		3	3	115	2.6%	No
MROH8		4	4	115	3.5%	No
PNPLA4		1	1	115	0.9%	No
MRGPRG		1	1	115	0.9%	No
CLOCK		1	1	115	0.9%	No
SPAG6		2	2	115	1.7%	No
KDM5C		5	3	115	2.6%	Yes
GDF3		2	2	115	1.7%	No
SMC1A		5	4	115	3.5%	Yes
RC3H1		4	3	115	2.6%	No
BABAM2		4	4	115	3.5%	No
CDC42BPB		3	3	115	2.6%	No
RBM10		3	3	115	2.6%	Yes
NR1D1		1	1	115	0.9%	No
GOSR2		1	1	115	0.9%	No
AK9		4	3	115	2.6%	No
USP9X		5	3	115	2.6%	No
CREB5		1	1	115	0.9%	No
RBM39		2	2	115	1.7%	No
KIF20B		7	7	115	6.1%	No
EFCAB5		2	2	115	1.7%	No
OXNAD1		2	2	115	1.7%	No
TTC30A		1	1	115	0.9%	No
ARMC6		3	2	115	1.7%	No
WTAP		2	2	115	1.7%	No
INTS4		3	3	115	2.6%	No
ARHGEF10L		3	3	115	2.6%	No
PRAMEF14		1	1	115	0.9%	No
SHQ1		2	2	115	1.7%	Yes
KLHL34		2	1	115	0.9%	No
ENTPD4		2	2	115	1.7%	No
PNPO		1	1	115	0.9%	No
NDUFAF5		1	1	115	0.9%	No
DHX58		2	1	115	0.9%	No
VCPIP1		2	2	115	1.7%	No
C17ORF50		1	1	115	0.9%	No
MSL2		2	2	115	1.7%	No
MAP3K19		8	6	115	5.2%	No
PIK3R6		4	3	115	2.6%	No
BTBD11		1	1	115	0.9%	No
SLFN13		3	3	115	2.6%	No
BBOF1		3	2	115	1.7%	No
NT5DC1		1	1	115	0.9%	No
XKRX		2	2	115	1.7%	No
WEE2		2	1	115	0.9%	No
CCDC33		3	3	115	2.6%	No
CCDC96		2	1	115	0.9%	No
CYTIP		2	2	115	1.7%	No
MROH2B		10	7	115	6.1%	No
AWAT1		1	1	115	0.9%	No
TMEM187		2	1	115	0.9%	No
TBCCD1		1	1	115	0.9%	No
AKAP12		7	7	115	6.1%	No
ZFP2		1	1	115	0.9%	No
LSMEM2		1	1	115	0.9%	No
KLHL11		3	3	115	2.6%	No
IER2		1	1	115	0.9%	No
DNAAF2		3	2	115	1.7%	No
RMDN3		2	2	115	1.7%	No
C3ORF36		1	1	115	0.9%	No
UNC45B		2	2	115	1.7%	No
SEC61A2		1	1	115	0.9%	No
ZNF614		1	1	115	0.9%	No
SLC35G3		1	1	115	0.9%	No
SIAH3		1	1	115	0.9%	No
OR6N2		2	2	115	1.7%	No
BICC1		3	3	115	2.6%	No
SLC6A10P		1	1	115	0.9%	No
RIPPLY1		1	1	115	0.9%	No
DSEL		11	5	115	4.3%	No
ZDHHC15		1	1	115	0.9%	No
ATXN1L		4	1	115	0.9%	No
RNF220		3	2	115	1.7%	No
SMG8		3	3	115	2.6%	No
LINS1		6	5	115	4.3%	No
DHX36		2	2	115	1.7%	No
SLC10A3		1	1	115	0.9%	No
GDPD3		1	1	115	0.9%	No
NALF1		1	1	115	0.9%	No
DZANK1		1	1	115	0.9%	No
TNIP2		1	1	115	0.9%	No
RIF1		5	3	115	2.6%	No
MFSD11		4	4	115	3.5%	No
UXS1		3	2	115	1.7%	No
PLEKHF1		1	1	115	0.9%	No
THOC7		1	1	115	0.9%	No
FRAS1		10	9	115	7.8%	No
VPS13D		9	6	115	5.2%	No
GNPTAB		3	2	115	1.7%	No
SIKE1		1	1	115	0.9%	No
SHPRH		5	2	115	1.7%	No
ZC3H12A		3	2	115	1.7%	No
OR2G2		1	1	115	0.9%	No
AEBP2		3	3	115	2.6%	No
EPX		2	2	115	1.7%	No
ARID1A		8	6	115	5.2%	Yes
H1-8		1	1	115	0.9%	No
FAM72A		1	1	115	0.9%	No
C11ORF53		1	1	115	0.9%	No
PBRM1		3	2	115	1.7%	Yes
NADSYN1		3	3	115	2.6%	No
LPIN3		3	3	115	2.6%	No
CCDC28B		1	1	115	0.9%	No
CCDC170		2	2	115	1.7%	No
RPRD1A		1	1	115	0.9%	No
PHF23		2	2	115	1.7%	No
RESF1		4	4	115	3.5%	No
MBOAT7		7	4	115	3.5%	No
RPF1		3	2	115	1.7%	No
KRTAP13-4		1	1	115	0.9%	No
CHCHD7		1	1	115	0.9%	Yes
MMP28		1	1	115	0.9%	No
MROH9		2	2	115	1.7%	No
OR2G3		2	2	115	1.7%	No
APPL2		1	1	115	0.9%	No
FKRP		3	3	115	2.6%	No
ZSCAN5A		1	1	115	0.9%	No
LRRC8E		1	1	115	0.9%	No
ZKSCAN2		7	5	115	4.3%	No
LCA5L		2	2	115	1.7%	No
DCST1		3	3	115	2.6%	No
RHOXF1		1	1	115	0.9%	No
DYSF		7	4	115	3.5%	No
RBM42		1	1	115	0.9%	No
COLQ		1	1	115	0.9%	No
BRME1		3	3	115	2.6%	No
H3-4		1	1	115	0.9%	Yes
CENPO		2	2	115	1.7%	No
TRRAP		9	4	115	3.5%	Yes
ZNF343		1	1	115	0.9%	No
ZNF670		2	2	115	1.7%	No
MTDH		3	3	115	2.6%	No
FBXL15		1	1	115	0.9%	No
MAGEB6		2	2	115	1.7%	No
CT83		1	1	115	0.9%	No
ABHD18		2	2	115	1.7%	No
ITPRIPL2		3	1	115	0.9%	No
DCDC1		3	1	115	0.9%	No
CTC1		2	2	115	1.7%	No
RSPH6A		4	4	115	3.5%	No
CFHR5		1	1	115	0.9%	No
METTL13		2	2	115	1.7%	No
NOP58		2	2	115	1.7%	No
TRMT6		1	1	115	0.9%	No
PGGHG		2	2	115	1.7%	No
PTDSS2		3	3	115	2.6%	No
PIGT		1	1	115	0.9%	No
GPR63		2	1	115	0.9%	No
C16ORF96		2	2	115	1.7%	No
PJVK		2	2	115	1.7%	No
ATP6V1H		1	1	115	0.9%	No
SIK1		1	1	115	0.9%	No
DTHD1		1	1	115	0.9%	No
LRRC19		2	2	115	1.7%	No
CASD1		3	3	115	2.6%	No
POTEE		8	5	115	4.3%	No
SLC30A5		1	1	115	0.9%	No
RASAL3		3	3	115	2.6%	No
LENG1		2	1	115	0.9%	No
CWH43		3	3	115	2.6%	No
C9ORF129		1	1	115	0.9%	No
BCL11B		1	1	115	0.9%	Yes
NAA15		1	1	115	0.9%	No
RTL3		1	1	115	0.9%	No
POLR2M		2	1	115	0.9%	No
GPR137C		1	1	115	0.9%	No
DPH5		2	2	115	1.7%	No
LINC01588		1	1	115	0.9%	No
GRXCR2		1	1	115	0.9%	No
ERGIC3		1	1	115	0.9%	No
EDC3		4	4	115	3.5%	No
TAF9B		1	1	115	0.9%	No
IGSF5		1	1	115	0.9%	No
ASRGL1		1	1	115	0.9%	No
PPARGC1B		1	1	115	0.9%	No
MAP1LC3B2		2	2	115	1.7%	No
IRX6		2	2	115	1.7%	No
IRX1		1	1	115	0.9%	No
TTC23		1	1	115	0.9%	No
OR2W1		1	1	115	0.9%	No
ISM2		5	3	115	2.6%	No
CEP128		5	4	115	3.5%	No
TMEM72		1	1	115	0.9%	No
CCZ1		1	1	115	0.9%	No
TTI2		2	1	115	0.9%	No
NEB		16	9	115	7.8%	No
CEP290		8	3	115	2.6%	No
NDUFA9		1	1	115	0.9%	No
RUBCNL		3	3	115	2.6%	No
SLC25A39		2	2	115	1.7%	No
C3ORF49		1	1	115	0.9%	No
BRCC3		2	2	115	1.7%	No
NT5DC2		2	2	115	1.7%	No
CENPH		1	1	115	0.9%	No
NRK		3	2	115	1.7%	No
MTSS2		2	2	115	1.7%	No
TMEM43		1	1	115	0.9%	No
FSD1		1	1	115	0.9%	No
MYO19		7	2	115	1.7%	No
TEDC2		1	1	115	0.9%	No
NDUFS1		3	3	115	2.6%	No
SPSB1		2	2	115	1.7%	No
DBX1		1	1	115	0.9%	No
SLC46A3		2	2	115	1.7%	No
CFAP52		3	2	115	1.7%	No
CCDC42		1	1	115	0.9%	No
TGM6		1	1	115	0.9%	No
NDUFB7		1	1	115	0.9%	No
DHRS7		1	1	115	0.9%	No
DBF4B		2	2	115	1.7%	No
NECTIN4		1	1	115	0.9%	No
FIP1L1		2	1	115	0.9%	Yes
SNX27		2	2	115	1.7%	No
C5ORF22		1	1	115	0.9%	No
FAM83D		3	2	115	1.7%	No
TMEM74B		2	2	115	1.7%	No
ANP32E		1	1	115	0.9%	No
NDUFV2		1	1	115	0.9%	No
MIS18BP1		3	3	115	2.6%	No
OR2S2		2	2	115	1.7%	No
ATAD2		5	2	115	1.7%	No
AGPAT5		1	1	115	0.9%	No
MAJIN		1	1	115	0.9%	No
UFSP2		2	2	115	1.7%	No
ZNF875		2	2	115	1.7%	No
ABCF3		4	2	115	1.7%	No
TWNK		5	3	115	2.6%	No
LARP6		2	2	115	1.7%	No
NDUFS2		1	1	115	0.9%	No
MNS1		3	2	115	1.7%	No
NDUFS3		1	1	115	0.9%	No
NDUFV1		1	1	115	0.9%	No
TRIM39		1	1	115	0.9%	No
ECT2L		1	1	115	0.9%	Yes
NDUFS6		1	1	115	0.9%	No
C9ORF131		3	3	115	2.6%	No
C16ORF72		2	1	115	0.9%	No
SYNJ2BP		1	1	115	0.9%	No
NEDD9		5	3	115	2.6%	No
DRAM1		1	1	115	0.9%	No
PANX2		1	1	115	0.9%	No
MUC13		2	2	115	1.7%	No
SHFL		1	1	115	0.9%	No
SH3KBP1		2	2	115	1.7%	No
NIPSNAP3B		2	2	115	1.7%	No
NXPH1		2	2	115	1.7%	No
WDR33		2	2	115	1.7%	No
ZNF493		2	2	115	1.7%	No
OR51V1		1	1	115	0.9%	No
NEDD4		1	1	115	0.9%	No
SEPTIN2		4	3	115	2.6%	No
RPL10A		1	1	115	0.9%	No
KRTAP19-8		1	1	115	0.9%	No
D2HGDH		1	1	115	0.9%	No
NEK1		1	1	115	0.9%	No
NEK2		1	1	115	0.9%	No
FBXO44		3	1	115	0.9%	No
IDH3B		1	1	115	0.9%	No
TSSK3		1	1	115	0.9%	No
SHCBP1L		1	1	115	0.9%	No
TRMT1L		2	1	115	0.9%	No
TSC22D4		1	1	115	0.9%	No
IDE		6	4	115	3.5%	No
ERO1A		1	1	115	0.9%	No
SLC35C1		2	2	115	1.7%	No
OR5H2		2	2	115	1.7%	No
STRBP		2	2	115	1.7%	No
LSG1		3	1	115	0.9%	No
CNOT6L		3	1	115	0.9%	No
SLC25A42		2	2	115	1.7%	No
GAS2L2		3	3	115	2.6%	No
ABHD10		1	1	115	0.9%	No
EFHD1		2	2	115	1.7%	No
CSNK2A3		2	2	115	1.7%	No
TCP11L1		3	3	115	2.6%	No
OR4K5		1	1	115	0.9%	No
BRWD1		5	5	115	4.3%	No
ZGRF1		4	4	115	3.5%	No
PLEKHO2		2	2	115	1.7%	No
NEFM		1	1	115	0.9%	No
NWD1		9	5	115	4.3%	No
TBX21		1	1	115	0.9%	No
OR10H5		1	1	115	0.9%	No
NEFH		2	2	115	1.7%	No
CHDH		2	2	115	1.7%	No
NELL1		4	3	115	2.6%	No
EFEMP2		2	2	115	1.7%	No
IDH2		1	1	115	0.9%	Yes
CYP4F12		2	2	115	1.7%	No
SNAI3		1	1	115	0.9%	No
TMEM108		1	1	115	0.9%	No
CHID1		2	2	115	1.7%	No
PPM1J		4	1	115	0.9%	No
ITM2C		1	1	115	0.9%	No
IFI35		2	2	115	1.7%	No
TSPAN14		1	1	115	0.9%	No
SAR1A		1	1	115	0.9%	No
TRAK2		3	2	115	1.7%	No
SLC37A1		3	3	115	2.6%	No
STK32B		1	1	115	0.9%	No
NIPA2		1	1	115	0.9%	No
ACSBG2		2	2	115	1.7%	No
CAB39L		2	2	115	1.7%	No
IFI16		3	3	115	2.6%	No
